"","id","start","end","duration","sound.files","selec","note_label","Bird.ID","Song_ID","Clutch","Subtutor","notelab2"
"3054",2332226,2.016,2.111,95,"JS0042-20111124-002.wav",5,"Curve","JS0042","JS0042-002","AB",NA,"A"
"3055",2332227,2.325,2.419,94,"JS0042-20111124-002.wav",6,"Curve","JS0042","JS0042-002","AB",NA,"A"
"3056",2332228,2.528,2.615,87,"JS0042-20111124-002.wav",7,"Curve","JS0042","JS0042-002","AB",NA,"A"
"3057",2332229,2.659,2.744,85,"JS0042-20111124-002.wav",8,"Curve","JS0042","JS0042-002","AB",NA,"A"
"3058",2332230,2.7959,2.885,89.1,"JS0042-20111124-002.wav",9,"Stack","JS0042","JS0042-002","AB",NA,"E"
"3059",2332231,2.926,3.016,90,"JS0042-20111124-002.wav",10,"Stack","JS0042","JS0042-002","AB",NA,"E"
"3060",2332232,3.061,3.152,91,"JS0042-20111124-002.wav",11,"Stack","JS0042","JS0042-002","AB",NA,"E"
"3061",2332233,3.189,3.219,30,"JS0042-20111124-002.wav",12,"Chirp","JS0042","JS0042-002","AB",NA,"D"
"3062",2332234,3.27945,3.39655,117.1,"JS0042-20111124-002.wav",13,"Slope","JS0042","JS0042-002","AB",NA,"B"
"3063",2332235,3.439,3.476,37,"JS0042-20111124-002.wav",14,"Chirp","JS0042","JS0042-002","AB",NA,"D"
"3064",2332236,3.5349,3.64955,114.65,"JS0042-20111124-002.wav",15,"Slope","JS0042","JS0042-002","AB",NA,"B"
"3065",2332237,3.70635,3.82155,115.2,"JS0042-20111124-002.wav",16,"Slope","JS0042","JS0042-002","AB",NA,"B"
"3066",2332238,3.876,3.95819,82.19,"JS0042-20111124-002.wav",17,"Stack","JS0042","JS0042-002","AB",NA,"E"
"3067",2332239,3.989,4.069,80,"JS0042-20111124-002.wav",18,"Curve","JS0042","JS0042-002","AB",NA,"A"
"3068",2332240,4.12736,4.205,77.64,"JS0042-20111124-002.wav",19,"Stack","JS0042","JS0042-002","AB",NA,"E"
"3069",2332241,4.239,4.324,85,"JS0042-20111124-002.wav",20,"Curve","JS0042","JS0042-002","AB",NA,"A"
"3070",2332242,4.37445,4.455,80.55,"JS0042-20111124-002.wav",21,"Stack","JS0042","JS0042-002","AB",NA,"E"
"3071",2332243,4.488,4.573,85,"JS0042-20111124-002.wav",22,"Curve","JS0042","JS0042-002","AB",NA,"A"
"3072",2332244,4.6269,4.72,93.1,"JS0042-20111124-002.wav",23,"Stack","JS0042","JS0042-002","AB",NA,"E"
"3073",2332245,4.761,4.791,30,"JS0042-20111124-002.wav",24,"Chirp","JS0042","JS0042-002","AB",NA,"D"
"3074",2332246,4.8479,4.96755,119.65,"JS0042-20111124-002.wav",25,"Slope","JS0042","JS0042-002","AB",NA,"B"
"3075",2332247,5.015,5.048,33,"JS0042-20111124-002.wav",26,"Chirp","JS0042","JS0042-002","AB",NA,"D"
"3076",2332248,5.1139,5.22655,112.65,"JS0042-20111124-002.wav",27,"Slope","JS0042","JS0042-002","AB",NA,"B"
"3077",2332249,0.57136,0.664,92.64,"JS0042-20111124-003.wav",1,"Curve","JS0042","JS0042-003","AB",NA,"A"
"3078",2332250,0.82836,0.918,89.64,"JS0042-20111124-003.wav",2,"Curve","JS0042","JS0042-003","AB",NA,"A"
"3079",2332251,1.452,1.478,26,"JS0042-20111124-003.wav",3,"Chirp","JS0042","JS0042-003","AB",NA,"D"
"3080",2332252,1.48836,1.56129,72.93,"JS0042-20111124-003.wav",4,"Slope","JS0042","JS0042-003","AB",NA,"B"
"3081",2332253,1.786,1.81336,27.36,"JS0042-20111124-003.wav",5,"Chirp","JS0042","JS0042-003","AB",NA,"D"
"3082",2332254,1.8209,1.896,75.1,"JS0042-20111124-003.wav",6,"Slope","JS0042","JS0042-003","AB",NA,"B"
"3083",2332255,1.98238,2.006,23.62,"JS0042-20111124-003.wav",7,"Chirp","JS0042","JS0042-003","AB",NA,"D"
"3084",2332256,2.01636,2.179,162.64,"JS0042-20111124-003.wav",8,"Slope","JS0042","JS0042-003","AB",NA,"B"
"3085",2332257,2.243,2.27181,28.81,"JS0042-20111124-003.wav",9,"Chirp","JS0042","JS0042-003","AB",NA,"D"
"3086",2332258,2.27836,2.432,153.64,"JS0042-20111124-003.wav",10,"Slope","JS0042","JS0042-003","AB",NA,"B"
"3087",2332259,2.516,2.605,89,"JS0042-20111124-003.wav",11,"Curve","JS0042","JS0042-003","AB",NA,"A"
"3088",2332260,2.652,2.731,79,"JS0042-20111124-003.wav",12,"Curve","JS0042","JS0042-003","AB",NA,"A"
"3089",2332261,2.782,2.873,91,"JS0042-20111124-003.wav",13,"Stack","JS0042","JS0042-003","AB",NA,"E"
"3090",2332262,2.917,3.007,90,"JS0042-20111124-003.wav",14,"Stack","JS0042","JS0042-003","AB",NA,"E"
"3091",2332263,3.048,3.138,90,"JS0042-20111124-003.wav",15,"Stack","JS0042","JS0042-003","AB",NA,"E"
"3092",2332264,3.18,3.2,20,"JS0042-20111124-003.wav",16,"Chirp","JS0042","JS0042-003","AB",NA,"D"
"3093",2332265,3.2648,3.3831,118.3,"JS0042-20111124-003.wav",17,"Slope","JS0042","JS0042-003","AB",NA,"B"
"3094",2332266,3.423,3.457,34,"JS0042-20111124-003.wav",18,"Chirp","JS0042","JS0042-003","AB",NA,"D"
"3095",2332267,3.52135,3.63255,111.2,"JS0042-20111124-003.wav",19,"Slope","JS0042","JS0042-003","AB",NA,"B"
"3096",2332268,3.6899,3.80455,114.65,"JS0042-20111124-003.wav",20,"Slope","JS0042","JS0042-003","AB",NA,"B"
"3097",2332269,3.861,3.941,80,"JS0042-20111124-003.wav",21,"Stack","JS0042","JS0042-003","AB",NA,"E"
"3098",2332270,3.975,4.05,75,"JS0042-20111124-003.wav",22,"Curve","JS0042","JS0042-003","AB",NA,"A"
"3099",2332271,4.11,4.196,86,"JS0042-20111124-003.wav",23,"Stack","JS0042","JS0042-003","AB",NA,"E"
"3100",2332272,4.223,4.31,87,"JS0042-20111124-003.wav",24,"Curve","JS0042","JS0042-003","AB",NA,"A"
"3101",2332273,4.3579,4.442,84.1,"JS0042-20111124-003.wav",25,"Stack","JS0042","JS0042-003","AB",NA,"E"
"3102",2332274,4.473,4.552,79,"JS0042-20111124-003.wav",26,"Curve","JS0042","JS0042-003","AB",NA,"A"
"3103",2332275,4.6079,4.69064,82.74,"JS0042-20111124-003.wav",27,"Stack","JS0042","JS0042-003","AB",NA,"E"
"3104",2332276,4.724,4.806,82,"JS0042-20111124-003.wav",28,"Curve","JS0042","JS0042-003","AB",NA,"A"
"3105",2332277,4.859,4.944,85,"JS0042-20111124-003.wav",29,"Stack","JS0042","JS0042-003","AB",NA,"E"
"3106",2332278,4.996,5.088,92,"JS0042-20111124-003.wav",30,"Stack","JS0042","JS0042-003","AB",NA,"E"
"3107",2332279,5.131,5.158,27,"JS0042-20111124-003.wav",31,"Chirp","JS0042","JS0042-003","AB",NA,"D"
"3108",2332280,5.2209,5.33365,112.75,"JS0042-20111124-003.wav",32,"Slope","JS0042","JS0042-003","AB",NA,"B"
"3109",2332281,0.477,0.50636,29.36,"JS0042-20111124-004.wav",1,"Chirp","JS0042","JS0042-004","AB",NA,"D"
"3110",2332282,0.51391,0.58719,73.28,"JS0042-20111124-004.wav",2,"Slope","JS0042","JS0042-004","AB",NA,"B"
"3111",2332283,0.74,0.76881,28.81,"JS0042-20111124-004.wav",3,"Chirp","JS0042","JS0042-004","AB",NA,"D"
"3112",2332284,0.774,0.855,81,"JS0042-20111124-004.wav",4,"Slope","JS0042","JS0042-004","AB",NA,"B"
"3113",2332285,1.002,1.02936,27.36,"JS0042-20111124-004.wav",5,"Chirp","JS0042","JS0042-004","AB",NA,"D"
"3114",2332286,1.03491,1.209,174.09,"JS0042-20111124-004.wav",6,"Slope","JS0042","JS0042-004","AB",NA,"B"
"3115",2332287,1.361,1.453,92,"JS0042-20111124-004.wav",7,"Curve","JS0042","JS0042-004","AB",NA,"A"
"3116",2332288,1.541,1.629,88,"JS0042-20111124-004.wav",8,"Curve","JS0042","JS0042-004","AB",NA,"A"
"3117",2332289,1.67336,1.755,81.64,"JS0042-20111124-004.wav",9,"Curve","JS0042","JS0042-004","AB",NA,"A"
"3118",2332290,1.81091,1.901,90.09,"JS0042-20111124-004.wav",10,"Stack","JS0042","JS0042-004","AB",NA,"E"
"3119",2332291,1.94881,2.039,90.19,"JS0042-20111124-004.wav",11,"Stack","JS0042","JS0042-004","AB",NA,"E"
"3120",2332292,2.08,2.168,88,"JS0042-20111124-004.wav",12,"Stack","JS0042","JS0042-004","AB",NA,"E"
"3121",2332293,2.211,2.238,27,"JS0042-20111124-004.wav",13,"Chirp","JS0042","JS0042-004","AB",NA,"D"
"3122",2332294,2.29936,2.41055,111.19,"JS0042-20111124-004.wav",14,"Slope","JS0042","JS0042-004","AB",NA,"B"
"3123",2332295,2.458,2.495,37,"JS0042-20111124-004.wav",15,"Chirp","JS0042","JS0042-004","AB",NA,"D"
"3124",2332296,2.55336,2.66655,113.19,"JS0042-20111124-004.wav",16,"Slope","JS0042","JS0042-004","AB",NA,"B"
"3125",2332297,2.72381,2.84055,116.74,"JS0042-20111124-004.wav",17,"Slope","JS0042","JS0042-004","AB",NA,"B"
"3126",2332298,2.895,2.973,78,"JS0042-20111124-004.wav",18,"Stack","JS0042","JS0042-004","AB",NA,"E"
"3127",2332299,3.008,3.088,80,"JS0042-20111124-004.wav",19,"Curve","JS0042","JS0042-004","AB",NA,"A"
"3128",2332300,3.143,3.224,81,"JS0042-20111124-004.wav",20,"Stack","JS0042","JS0042-004","AB",NA,"E"
"3129",2332301,3.25491,3.336,81.09,"JS0042-20111124-004.wav",21,"Curve","JS0042","JS0042-004","AB",NA,"A"
"3130",2332302,3.392,3.47409,82.09,"JS0042-20111124-004.wav",22,"Stack","JS0042","JS0042-004","AB",NA,"E"
"3131",2332303,3.503,3.584,81,"JS0042-20111124-004.wav",23,"Curve","JS0042","JS0042-004","AB",NA,"A"
"3132",2332304,3.64045,3.72519,84.74,"JS0042-20111124-004.wav",24,"Stack","JS0042","JS0042-004","AB",NA,"E"
"3133",2332305,3.74945,3.831,81.55,"JS0042-20111124-004.wav",25,"Curve","JS0042","JS0042-004","AB",NA,"A"
"3134",2332306,3.89,3.98419,94.19,"JS0042-20111124-004.wav",26,"Stack","JS0042","JS0042-004","AB",NA,"E"
"3135",2332307,4.024,4.051,27,"JS0042-20111124-004.wav",27,"Chirp","JS0042","JS0042-004","AB",NA,"D"
"3136",2332308,4.11481,4.231,116.19,"JS0042-20111124-004.wav",28,"Slope","JS0042","JS0042-004","AB",NA,"B"
"3137",2332309,4.276,4.311,35,"JS0042-20111124-004.wav",29,"Chirp","JS0042","JS0042-004","AB",NA,"D"
"3138",2332310,4.37791,4.495,117.09,"JS0042-20111124-004.wav",30,"Slope","JS0042","JS0042-004","AB",NA,"B"
"3139",2332311,0.49386,0.58537,91.51,"JS0042-20111124-005.wav",1,"Curve","JS0042","JS0042-005","AB",NA,"A"
"3140",2332312,0.89476,0.92381,29.05,"JS0042-20111124-005.wav",2,"Chirp","JS0042","JS0042-005","AB",NA,"D"
"3141",2332313,0.92962,1.0037,74.08,"JS0042-20111124-005.wav",3,"Slope","JS0042","JS0042-005","AB",NA,"B"
"3142",2332314,1.30001,1.3247,24.69,"JS0042-20111124-005.wav",4,"Chirp","JS0042","JS0042-005","AB",NA,"D"
"3143",2332315,1.33342,1.4104,76.98,"JS0042-20111124-005.wav",5,"Slope","JS0042","JS0042-005","AB",NA,"B"
"3144",2332316,1.56437,1.59196,27.59,"JS0042-20111124-005.wav",6,"Chirp","JS0042","JS0042-005","AB",NA,"D"
"3145",2332317,1.59923,1.67331,74.08,"JS0042-20111124-005.wav",7,"Slope","JS0042","JS0042-005","AB",NA,"B"
"3146",2332318,1.71834,1.73867,20.33,"JS0042-20111124-005.wav",8,"Chirp","JS0042","JS0042-005","AB",NA,"D"
"3147",2332319,1.74594,1.91152,165.58,"JS0042-20111124-005.wav",9,"Slope","JS0042","JS0042-005","AB",NA,"B"
"3148",2332320,2.06985,2.16426,94.41,"JS0042-20111124-005.wav",10,"Curve","JS0042","JS0042-005","AB",NA,"A"
"3149",2332321,2.26449,2.35454,90.05,"JS0042-20111124-005.wav",11,"Curve","JS0042","JS0042-005","AB",NA,"A"
"3150",2332322,2.40102,2.47801,76.99,"JS0042-20111124-005.wav",12,"Curve","JS0042","JS0042-005","AB",NA,"A"
"3151",2332323,2.53175,2.62036,88.61,"JS0042-20111124-005.wav",13,"Stack","JS0042","JS0042-005","AB",NA,"E"
"3152",2332324,2.66974,2.75544,85.7,"JS0042-20111124-005.wav",14,"Stack","JS0042","JS0042-005","AB",NA,"E"
"3153",2332325,2.80192,2.88762,85.7,"JS0042-20111124-005.wav",15,"Stack","JS0042","JS0042-005","AB",NA,"E"
"3154",2332326,2.92974,2.96025,30.51,"JS0042-20111124-005.wav",16,"Chirp","JS0042","JS0042-005","AB",NA,"D"
"3155",2332327,3.01689,3.13019,113.3,"JS0042-20111124-005.wav",17,"Slope","JS0042","JS0042-005","AB",NA,"B"
"3156",2332328,3.17377,3.21589,42.12,"JS0042-20111124-005.wav",18,"Chirp","JS0042","JS0042-005","AB",NA,"D"
"3157",2332329,3.27254,3.38293,110.39,"JS0042-20111124-005.wav",19,"Slope","JS0042","JS0042-005","AB",NA,"B"
"3158",2332330,3.44249,3.55433,111.84,"JS0042-20111124-005.wav",20,"Slope","JS0042","JS0042-005","AB",NA,"B"
"3159",2332331,3.61243,3.69087,78.44,"JS0042-20111124-005.wav",21,"Stack","JS0042","JS0042-005","AB",NA,"E"
"3160",2332332,3.72718,3.80852,81.34,"JS0042-20111124-005.wav",22,"Curve","JS0042","JS0042-005","AB",NA,"A"
"3161",2332333,3.85791,3.94361,85.7,"JS0042-20111124-005.wav",23,"Stack","JS0042","JS0042-005","AB",NA,"E"
"3162",2332334,3.9712,4.05255,81.35,"JS0042-20111124-005.wav",24,"Curve","JS0042","JS0042-005","AB",NA,"A"
"3163",2332335,4.10629,4.19199,85.7,"JS0042-20111124-005.wav",25,"Stack","JS0042","JS0042-005","AB",NA,"E"
"3164",2332336,4.21959,4.30238,82.79,"JS0042-20111124-005.wav",26,"Curve","JS0042","JS0042-005","AB",NA,"A"
"3165",2332337,4.35612,4.43746,81.34,"JS0042-20111124-005.wav",27,"Stack","JS0042","JS0042-005","AB",NA,"E"
"3166",2332338,4.46942,4.55221,82.79,"JS0042-20111124-005.wav",28,"Curve","JS0042","JS0042-005","AB",NA,"A"
"3167",2332339,4.60741,4.70037,92.96,"JS0042-20111124-005.wav",29,"Stack","JS0042","JS0042-005","AB",NA,"E"
"3168",2332340,4.7483,4.78026,31.96,"JS0042-20111124-005.wav",30,"Chirp","JS0042","JS0042-005","AB",NA,"D"
"3169",2332341,4.83691,4.95456,117.65,"JS0042-20111124-005.wav",31,"Slope","JS0042","JS0042-005","AB",NA,"B"
"3170",2332342,1.34481,1.37095,26.14,"JS0042-20111124-006.wav",1,"Chirp","JS0042","JS0042-006","AB",NA,"D"
"3171",2332343,1.37967,1.45228,72.61,"JS0042-20111124-006.wav",2,"Slope","JS0042","JS0042-006","AB",NA,"B"
"3172",2332344,1.57573,1.60041,24.68,"JS0042-20111124-006.wav",3,"Chirp","JS0042","JS0042-006","AB",NA,"D"
"3173",2332345,1.61058,1.68174,71.16,"JS0042-20111124-006.wav",4,"Slope","JS0042","JS0042-006","AB",NA,"B"
"3174",2332346,1.77178,1.79647,24.69,"JS0042-20111124-006.wav",5,"Chirp","JS0042","JS0042-006","AB",NA,"D"
"3175",2332347,1.80664,1.9693,162.66,"JS0042-20111124-006.wav",6,"Slope","JS0042","JS0042-006","AB",NA,"B"
"3176",2332348,2.24813,2.33672,88.59,"JS0042-20111124-006.wav",7,"Curve","JS0042","JS0042-006","AB",NA,"A"
"3177",2332349,2.72738,2.81598,88.6,"JS0042-20111124-006.wav",8,"Curve","JS0042","JS0042-006","AB",NA,"A"
"3178",2332350,2.94668,3.03963,92.95,"JS0042-20111124-006.wav",9,"Curve","JS0042","JS0042-006","AB",NA,"A"
"3179",2332351,3.20954,3.30539,95.85,"JS0042-20111124-006.wav",10,"Curve","JS0042","JS0042-006","AB",NA,"A"
"3180",2332352,3.34896,3.43029,81.33,"JS0042-20111124-006.wav",11,"Curve","JS0042","JS0042-006","AB",NA,"A"
"3181",2332353,3.48257,3.56971,87.14,"JS0042-20111124-006.wav",12,"Stack","JS0042","JS0042-006","AB",NA,"E"
"3182",2332354,3.61909,3.70477,85.68,"JS0042-20111124-006.wav",13,"Stack","JS0042","JS0042-006","AB",NA,"E"
"3183",2332355,3.7527,3.84129,88.59,"JS0042-20111124-006.wav",14,"Stack","JS0042","JS0042-006","AB",NA,"E"
"3184",2332356,3.88485,3.9139,29.05,"JS0042-20111124-006.wav",15,"Chirp","JS0042","JS0042-006","AB",NA,"D"
"3185",2332357,3.96909,4.08527,116.18,"JS0042-20111124-006.wav",16,"Slope","JS0042","JS0042-006","AB",NA,"B"
"3186",2332358,4.12884,4.1666,37.76,"JS0042-20111124-006.wav",17,"Chirp","JS0042","JS0042-006","AB",NA,"D"
"3187",2332359,4.22469,4.33942,114.73,"JS0042-20111124-006.wav",18,"Slope","JS0042","JS0042-006","AB",NA,"B"
"3188",2332360,4.40041,4.51805,117.64,"JS0042-20111124-006.wav",19,"Slope","JS0042","JS0042-006","AB",NA,"B"
"3189",2332361,4.57033,4.65021,79.88,"JS0042-20111124-006.wav",20,"Stack","JS0042","JS0042-006","AB",NA,"E"
"3190",2332362,4.68361,4.76349,79.88,"JS0042-20111124-006.wav",21,"Curve","JS0042","JS0042-006","AB",NA,"A"
"3191",2332363,4.82012,4.90145,81.33,"JS0042-20111124-006.wav",22,"Stack","JS0042","JS0042-006","AB",NA,"E"
"3192",2332364,4.93195,5.00747,75.52,"JS0042-20111124-006.wav",23,"Curve","JS0042","JS0042-006","AB",NA,"A"
"3193",2332365,5.06701,5.15415,87.14,"JS0042-20111124-006.wav",24,"Stack","JS0042","JS0042-006","AB",NA,"E"
"3194",2332366,5.18029,5.26307,82.78,"JS0042-20111124-006.wav",25,"Curve","JS0042","JS0042-006","AB",NA,"A"
"3195",2332367,5.31681,5.39959,82.78,"JS0042-20111124-006.wav",26,"Stack","JS0042","JS0042-006","AB",NA,"E"
"3196",2332368,5.43299,5.51286,79.87,"JS0042-20111124-006.wav",27,"Curve","JS0042","JS0042-006","AB",NA,"A"
"3197",2332369,5.57386,5.65955,85.69,"JS0042-20111124-006.wav",28,"Stack","JS0042","JS0042-006","AB",NA,"E"
"3198",2332370,5.68714,5.77427,87.13,"JS0042-20111124-006.wav",29,"Curve","JS0042","JS0042-006","AB",NA,"A"
"3199",2332371,5.8251,5.91805,92.95,"JS0042-20111124-006.wav",30,"Stack","JS0042","JS0042-006","AB",NA,"E"
"3200",2332372,5.95726,5.9834,26.14,"JS0042-20111124-006.wav",31,"Chirp","JS0042","JS0042-006","AB",NA,"D"
"3201",2332373,6.04585,6.16349,117.64,"JS0042-20111124-006.wav",32,"Slope","JS0042","JS0042-006","AB",NA,"B"
"3202",2332374,6.20705,6.24481,37.76,"JS0042-20111124-006.wav",33,"Chirp","JS0042","JS0042-006","AB",NA,"D"
"3203",2332375,6.3058,6.42199,116.19,"JS0042-20111124-006.wav",34,"Slope","JS0042","JS0042-006","AB",NA,"B"
"3204",2332376,6.48589,6.60207,116.18,"JS0042-20111124-006.wav",35,"Slope","JS0042","JS0042-006","AB",NA,"B"
"3205",2332377,6.6471,6.67324,26.14,"JS0042-20111124-006.wav",36,"Chirp","JS0042","JS0042-006","AB",NA,"D"
"3206",2332378,6.6834,6.84025,156.85,"JS0042-20111124-006.wav",37,"Slope","JS0042","JS0042-006","AB",NA,"B"
"3207",2332379,0.496,0.5609,64.9,"JS0042-20111124-007.wav",1,"Slope","JS0042","JS0042-007","AB",NA,"B"
"3208",2332380,0.941,0.96936,28.36,"JS0042-20111124-007.wav",2,"Chirp","JS0042","JS0042-007","AB",NA,"D"
"3209",2332381,0.97736,1.05183,74.47,"JS0042-20111124-007.wav",3,"Slope","JS0042","JS0042-007","AB",NA,"B"
"3210",2332382,1.183,1.21181,28.81,"JS0042-20111124-007.wav",4,"Chirp","JS0042","JS0042-007","AB",NA,"D"
"3211",2332383,1.2179,1.2911,73.2,"JS0042-20111124-007.wav",5,"Slope","JS0042","JS0042-007","AB",NA,"B"
"3212",2332384,1.336,1.364,28,"JS0042-20111124-007.wav",6,"Chirp","JS0042","JS0042-007","AB",NA,"D"
"3213",2332385,1.372,1.541,169,"JS0042-20111124-007.wav",7,"Slope","JS0042","JS0042-007","AB",NA,"B"
"3214",2332386,1.72445,1.816,91.55,"JS0042-20111124-007.wav",8,"Curve","JS0042","JS0042-007","AB",NA,"A"
"3215",2332387,1.9829,2.076,93.1,"JS0042-20111124-007.wav",9,"Curve","JS0042","JS0042-007","AB",NA,"A"
"3216",2332388,2.166,2.253,87,"JS0042-20111124-007.wav",10,"Curve","JS0042","JS0042-007","AB",NA,"A"
"3217",2332389,2.3,2.378,78,"JS0042-20111124-007.wav",11,"Curve","JS0042","JS0042-007","AB",NA,"A"
"3218",2332390,2.4309,2.517,86.1,"JS0042-20111124-007.wav",12,"Stack","JS0042","JS0042-007","AB",NA,"E"
"3219",2332391,2.5689,2.652,83.1,"JS0042-20111124-007.wav",13,"Stack","JS0042","JS0042-007","AB",NA,"E"
"3220",2332392,2.699,2.725,26,"JS0042-20111124-007.wav",14,"Chirp","JS0042","JS0042-007","AB",NA,"D"
"3221",2332393,2.7819,2.89355,111.65,"JS0042-20111124-007.wav",15,"Slope","JS0042","JS0042-007","AB",NA,"B"
"3222",2332394,2.94,2.98,40,"JS0042-20111124-007.wav",16,"Chirp","JS0042","JS0042-007","AB",NA,"D"
"3223",2332395,3.03735,3.14455,107.2,"JS0042-20111124-007.wav",17,"Slope","JS0042","JS0042-007","AB",NA,"B"
"3224",2332396,3.20635,3.32155,115.2,"JS0042-20111124-007.wav",18,"Slope","JS0042","JS0042-007","AB",NA,"B"
"3225",2332397,3.42945,3.50938,79.93,"JS0042-20111124-007.wav",19,"Stack","JS0042","JS0042-007","AB",NA,"E"
"3226",2332398,3.539,3.621,82,"JS0042-20111124-007.wav",20,"Curve","JS0042","JS0042-007","AB",NA,"A"
"3227",2332399,3.671,3.753,82,"JS0042-20111124-007.wav",21,"Stack","JS0042","JS0042-007","AB",NA,"E"
"3228",2332400,3.784,3.863,79,"JS0042-20111124-007.wav",22,"Curve","JS0042","JS0042-007","AB",NA,"A"
"3229",2332401,3.9159,3.99755,81.65,"JS0042-20111124-007.wav",23,"Stack","JS0042","JS0042-007","AB",NA,"E"
"3230",2332402,4.025,4.103,78,"JS0042-20111124-007.wav",24,"Curve","JS0042","JS0042-007","AB",NA,"A"
"3231",2332403,4.1589,4.247,88.1,"JS0042-20111124-007.wav",25,"Stack","JS0042","JS0042-007","AB",NA,"E"
"3232",2332404,4.294,4.325,31,"JS0042-20111124-007.wav",26,"Chirp","JS0042","JS0042-007","AB",NA,"D"
"3233",2332405,4.37945,4.492,112.55,"JS0042-20111124-007.wav",27,"Slope","JS0042","JS0042-007","AB",NA,"B"
"3234",2332406,4.541,4.575,34,"JS0042-20111124-007.wav",28,"Chirp","JS0042","JS0042-007","AB",NA,"D"
"3235",2332407,4.6349,4.75055,115.65,"JS0042-20111124-007.wav",29,"Slope","JS0042","JS0042-007","AB",NA,"B"
"3236",2332408,4.80645,4.92255,116.1,"JS0042-20111124-007.wav",30,"Slope","JS0042","JS0042-007","AB",NA,"B"
"3237",2332409,4.965,4.9899,24.9,"JS0042-20111124-007.wav",31,"Chirp","JS0042","JS0042-007","AB",NA,"D"
"3238",2332410,4.99545,5.156,160.55,"JS0042-20111124-007.wav",32,"Slope","JS0042","JS0042-007","AB",NA,"B"
"3239",2332411,5.212,5.2369,24.9,"JS0042-20111124-007.wav",33,"Chirp","JS0042","JS0042-007","AB",NA,"D"
"3240",2332412,5.24645,5.40255,156.1,"JS0042-20111124-007.wav",34,"Slope","JS0042","JS0042-007","AB",NA,"B"
"3241",2332413,5.483,5.576,93,"JS0042-20111124-007.wav",35,"Curve","JS0042","JS0042-007","AB",NA,"A"
"3242",2332414,5.623,5.708,85,"JS0042-20111124-007.wav",36,"Curve","JS0042","JS0042-007","AB",NA,"A"
"3243",2332415,5.7849,5.875,90.1,"JS0042-20111124-007.wav",37,"Stack","JS0042","JS0042-007","AB",NA,"E"
"3244",2332416,5.929,6.019,90,"JS0042-20111124-007.wav",38,"Stack","JS0042","JS0042-007","AB",NA,"E"
"3245",2332417,6.06536,6.154,88.64,"JS0042-20111124-007.wav",39,"Stack","JS0042","JS0042-007","AB",NA,"E"
"3246",2332418,6.199,6.22881,29.81,"JS0042-20111124-007.wav",40,"Chirp","JS0042","JS0042-007","AB",NA,"D"
"3247",2332419,6.3009,6.419,118.1,"JS0042-20111124-007.wav",41,"Slope","JS0042","JS0042-007","AB",NA,"B"
"3248",2332420,0.49236,0.583,90.64,"JS0042-20111124-008.wav",1,"Curve","JS0042","JS0042-008","AB",NA,"A"
"3249",2332421,0.672,0.759,87,"JS0042-20111124-008.wav",2,"Curve","JS0042","JS0042-008","AB",NA,"A"
"3250",2332422,0.803,0.887,84,"JS0042-20111124-008.wav",3,"Curve","JS0042","JS0042-008","AB",NA,"A"
"3251",2332423,0.94091,1.032,91.09,"JS0042-20111124-008.wav",4,"Stack","JS0042","JS0042-008","AB",NA,"E"
"3252",2332424,1.08136,1.168,86.64,"JS0042-20111124-008.wav",5,"Stack","JS0042","JS0042-008","AB",NA,"E"
"3253",2332425,1.208,1.3,92,"JS0042-20111124-008.wav",6,"Stack","JS0042","JS0042-008","AB",NA,"E"
"3254",2332426,1.342,1.369,27,"JS0042-20111124-008.wav",7,"Chirp","JS0042","JS0042-008","AB",NA,"D"
"3255",2332427,1.43045,1.54855,118.1,"JS0042-20111124-008.wav",8,"Slope","JS0042","JS0042-008","AB",NA,"B"
"3256",2332428,1.591,1.629,38,"JS0042-20111124-008.wav",9,"Chirp","JS0042","JS0042-008","AB",NA,"D"
"3257",2332429,1.68536,1.79755,112.19,"JS0042-20111124-008.wav",10,"Slope","JS0042","JS0042-008","AB",NA,"B"
"3258",2332430,1.86,1.976,116,"JS0042-20111124-008.wav",11,"Slope","JS0042","JS0042-008","AB",NA,"B"
"3259",2332431,2.04136,2.11992,78.56,"JS0042-20111124-008.wav",12,"Stack","JS0042","JS0042-008","AB",NA,"E"
"3260",2332432,2.151,2.227,76,"JS0042-20111124-008.wav",13,"Curve","JS0042","JS0042-008","AB",NA,"A"
"3261",2332433,2.28991,2.368,78.09,"JS0042-20111124-008.wav",14,"Stack","JS0042","JS0042-008","AB",NA,"E"
"3262",2332434,2.402,2.48,78,"JS0042-20111124-008.wav",15,"Curve","JS0042","JS0042-008","AB",NA,"A"
"3263",2332435,2.53591,2.619,83.09,"JS0042-20111124-008.wav",16,"Stack","JS0042","JS0042-008","AB",NA,"E"
"3264",2332436,2.653,2.731,78,"JS0042-20111124-008.wav",17,"Curve","JS0042","JS0042-008","AB",NA,"A"
"3265",2332437,2.78691,2.875,88.09,"JS0042-20111124-008.wav",18,"Stack","JS0042","JS0042-008","AB",NA,"E"
"3266",2332438,2.902,2.984,82,"JS0042-20111124-008.wav",19,"Curve","JS0042","JS0042-008","AB",NA,"A"
"3267",2332439,3.03945,3.135,95.55,"JS0042-20111124-008.wav",20,"Stack","JS0042","JS0042-008","AB",NA,"E"
"3268",2332440,3.172,3.202,30,"JS0042-20111124-008.wav",21,"Chirp","JS0042","JS0042-008","AB",NA,"D"
