cost,dim
1.0446130765801622,freq
0.6052109342694895,freq
0.5662137567712475,freq
0.8816578003259602,freq
0.8571637315626388,freq
1.0998279750256728,freq
0.9397540934353751,freq
0.687217689957977,freq
0.530213940602752,freq
0.576535026760921,freq
0.6490453978754083,freq
0.8436374211055739,freq
0.5376730743868623,freq
0.6842837918981153,freq
0.72629142550019,freq
0.5571111322888536,freq
0.5058141895716066,freq
1.173114286935742,freq
0.5678762695832507,freq
0.5607417180135235,freq
0.7088209223467333,freq
0.5694444375495872,freq
1.5205370539628646,freq
1.182391907204836,freq
0.6059851697286184,freq
1.0659502963203034,freq
0.5637454794510439,freq
0.6834000391529239,freq
0.7348930475562149,freq
1.0928581993885231,freq
1.3402984283414172,freq
0.6624599360514761,freq
0.5159827493067076,freq
1.0943283905450112,freq
0.5546461923534508,freq
0.5266791083323108,freq
0.8842748187456418,freq
1.0648542557222365,freq
0.5579480549335102,freq
0.5140016416705923,freq
0.6627475656783166,freq
0.7812367057729359,freq
0.6585591486021448,freq
1.034728505964602,freq
0.7330793402756145,freq
0.6492765081902108,freq
0.7299697079425437,freq
0.5217782708049163,freq
0.5713545412022506,freq
0.6382752593964477,freq
0.5104533893244583,freq
0.5438943886245474,freq
0.645950054808745,freq
0.7539764043934043,freq
1.0135845750881052,freq
0.5756944480023283,freq
0.610124074244561,freq
0.6390754794194508,freq
0.719256182289939,freq
1.407217317409452,freq
0.6670166428973489,freq
0.49097829206582444,freq
0.5006798189825732,freq
0.544620415000238,freq
1.0865467498198187,freq
0.5940377256675118,freq
0.6857029118966067,freq
0.6374148497299992,freq
0.630775540127548,freq
0.5051395604799447,freq
0.5286485511644577,freq
0.6626912442825276,freq
0.5356089264219348,freq
0.9032573669552425,freq
0.9400464384445976,freq
1.0945992628641372,freq
0.8438907685263791,freq
0.5518577356071704,freq
0.5825166195068112,freq
1.5359737741051422,freq
0.5584485283384887,freq
0.6048938488107747,freq
0.6912881661452194,freq
0.7525677555697973,freq
0.6271035697725763,freq
0.8858413803539666,freq
1.0617179902470957,freq
0.963526640602388,freq
0.7008414362411161,freq
0.553741962858268,freq
1.2327006289156472,freq
0.49150811691952645,freq
0.7214901196994568,freq
0.9344906739341701,freq
0.6201850211854475,freq
0.49840838791403935,freq
0.495316054021378,freq
0.6723916537892605,freq
0.9644764097757423,freq
0.6066952992522987,freq
0.7303282865779237,freq
0.5134787585072058,freq
0.7275938429228489,freq
0.5020254617723342,freq
0.7389934762246423,freq
0.5593958408854894,freq
0.7327301650494246,freq
0.627126499762453,freq
0.5302135481747094,freq
0.6078591286627447,freq
0.7919835951686921,freq
0.5631408153318931,freq
0.668420417115725,freq
0.9766772238475504,freq
0.5316032741642859,freq
0.5176813963357647,freq
0.5294238508510936,freq
0.5160784654652303,freq
0.9145065708512221,freq
0.8293002867690442,freq
0.7364993947688465,freq
0.746385122925207,freq
0.6399977518797897,freq
0.5649502924479662,freq
0.5840669572336832,freq
0.6582752883461418,freq
0.567052248920078,freq
0.8044124397863688,freq
0.5537591001904941,freq
0.6795742769947517,freq
0.5367891503584279,freq
0.5890382247921071,freq
0.49867893255462237,freq
0.5490336988653566,freq
0.5521941082368932,freq
0.615817529705624,freq
0.7375622211430232,freq
0.9203965237375723,freq
0.5924932675386398,freq
0.7359874032651899,freq
0.9233652257055658,freq
0.5009495835453,freq
0.5001010733849225,freq
0.5490876534561872,freq
0.6670369507867455,freq
0.48873893661927786,freq
0.5657367380960734,freq
0.8586563090467694,freq
0.6266474657014549,freq
0.581106283883997,freq
0.5511450456027661,freq
0.5374405796613623,freq
0.7127308686818308,freq
0.7449405574252097,freq
0.6825641501087855,freq
0.6719884392728418,freq
0.6311993909563005,freq
0.5932004200038262,freq
0.6045244698849388,freq
0.5100585768694028,freq
0.768881395113576,freq
0.5991517524935768,freq
1.064784785641774,freq
0.7168533897079293,freq
0.5650259272372988,freq
0.9345388049476817,freq
0.5289435633310329,freq
0.6500621799305165,freq
0.7112120145276226,freq
0.7583215856470776,freq
0.5006559770465467,freq
0.5336698337123181,freq
0.5984978177157639,freq
0.6785031143074043,freq
0.736253480556128,freq
1.3666649016740064,freq
0.7594786673910711,freq
0.5045808688066693,freq
0.6884872051060356,freq
0.5580921399479357,freq
2.578268059531826,freq
0.5407153181975703,freq
0.5788429753763812,freq
0.6250605262706325,freq
0.6105536285534593,freq
0.629559034366438,freq
0.6903138522958152,freq
0.792041049437371,freq
0.4923709659030789,freq
0.9500665161794948,freq
1.2631231045074538,freq
0.6840902901357975,freq
0.825139736087771,freq
0.6885730750880265,freq
0.64588833655808775,freq
0.7690142516066734,freq
0.5221066794239309,freq
0.5217238704951397,freq
0.5696012253267768,freq
0.5804550255738993,freq
0.9990614594850051,freq
0.5183792454641539,freq
0.5148863444725831,freq
1.0458579977256024,freq
0.6726737297263613,freq
0.7351025772401303,freq
0.5086275426596708,freq
0.8077256728167681,freq
0.5526772354779824,freq
0.6494328276700316,freq
0.6695885709513583,freq
0.775179735558732,freq
0.5177372548752568,freq
0.6824987796729508,freq
0.8296911569693268,freq
0.6901760152419637,freq
0.8539774345425514,freq
1.138167107692659,freq
0.799041841350394,freq
0.5031152770735648,freq
0.5186509895522511,freq
0.5800636661525002,freq
0.5070946841105086,freq
0.7936884821011503,freq
0.5747717727947534,freq
0.5197007736984336,freq
0.5289747153402093,freq
0.6109634725499399,freq
0.9685953346637405,freq
0.5552033237797991,freq
0.515656951576142,freq
0.5487977866983679,freq
0.5573369640227357,freq
0.6880239079158365,freq
0.49802362939710393,freq
1.4072075917406097,freq
0.7703398051827727,freq
0.5177836148701789,freq
0.5298286856091715,freq
0.7287028999600818,freq
0.49133301172992944,freq
0.6924590489048897,freq
0.6181955090154058,freq
0.5720815071494587,freq
0.5647049921753912,freq
0.6069947535800754,freq
0.5705136960937267,freq
1.3556484748877042,freq
1.3673173880966423,freq
0.6282304768108221,freq
0.7256483777024586,freq
0.8945077524132047,freq
0.538662238869618,freq
0.6113338367616902,freq
0.6160730708226246,freq
0.7424184412864848,freq
0.993679964584456,freq
0.6041479969240605,freq
0.8993060894397585,freq
0.709915148023164,freq
0.584719513688144,freq
0.5508039688162395,freq
0.603586070771982,freq
0.7047150964432638,freq
0.518724193345315,freq
0.5628783035672343,freq
0.5010125121930803,freq
0.8544428928234878,freq
0.8536557277536316,freq
1.0801729728891474,freq
0.5217354560470224,freq
0.7282014279187489,freq
0.5782065113840971,freq
0.4940856235103613,freq
0.49309711256016286,freq
0.6291236852440797,freq
1.1364458690219068,freq
0.5196406685465803,freq
0.934996637766587,freq
0.5626785414195687,freq
0.715631000416825,freq
0.5433386743108902,freq
0.5124898416597219,freq
0.81856138685953606,freq
0.618674578850271,freq
0.8338650570919877,freq
0.6808744853832027,freq
0.5445074304661816,freq
1.1020116058745735,freq
1.764079969139601,freq
0.5506781579580623,freq
0.602334258185173,freq
1.0563990469681546,freq
0.6882693548564102,freq
0.4945188442039381,freq
0.5001408920450958,freq
0.839288984042197,freq
0.6872952202731378,freq
0.7319882772242435,freq
1.7682324820993818,freq
0.5209604510007313,freq
1.044648426508352,freq
0.6102459776481878,freq
0.8046788621913269,freq
1.0071191623652593,freq
0.5424652337179603,freq
0.5668802013689282,freq
0.5051441264143981,freq
0.5875718826429813,freq
0.5548323064180025,freq
0.5163604370147948,freq
0.7158882685883594,freq
0.5699818833575573,freq
0.5498827953255553,freq
0.6452059113845041,freq
1.0124199777129879,freq
0.8972067779236105,freq
0.8091956265659687,freq
0.5860280976078568,freq
0.6021929103732709,freq
0.5281495094487856,freq
0.8818239314717387,freq
0.7049264165438709,freq
0.6597905605288119,freq
1.687989180102962,freq
0.6377212486511774,freq
0.5255300938039557,freq
0.5867019865470193,freq
0.9944176152124286,freq
0.7823219800440432,freq
0.5003672108747708,freq
0.6792438942657218,freq
0.5161022227250507,freq
0.5368363868868691,freq
0.7398054470548405,freq
0.6012791911163671,freq
0.8540911714569195,freq
0.9641201131669876,freq
0.8876244167646918,freq
0.8968136786721806,freq
0.9545098342444617,freq
0.7351322477300987,freq
0.6544837902337306,freq
0.5750955062521713,freq
0.7540156027287125,freq
0.6345007786299418,freq
0.5581219243025605,freq
0.5915597266067212,freq
0.7052018581994529,freq
0.5197554905488451,freq
0.6912838692214387,freq
1.019255787125816,freq
0.6226030586603124,freq
0.8136822240747847,freq
0.7634669872200566,freq
0.533632504706524,freq
1.0834749631205072,freq
0.6071737144052651,freq
0.5664082014865511,freq
0.8173493377103266,freq
0.7999089596585297,freq
0.7195112611501334,freq
0.5627419367466004,freq
0.7514316065979194,freq
0.48878867563191875,freq
0.5406008701134472,freq
2.656420953017497,freq
0.9137023431800085,freq
0.5248668350445911,freq
0.562542068607756,freq
0.5689854594210744,freq
0.8021792788421503,freq
0.5369475352023817,freq
0.5984577214040835,freq
0.6071526340241503,freq
0.5580224084177322,freq
0.5781764384300083,freq
0.5404848879773436,freq
0.6794336046071459,freq
1.4640748527783816,freq
0.6874420411066543,freq
0.5493989277707836,freq
0.605003695165677,freq
0.5239200199516916,freq
0.7178646764118614,freq
0.9056264566077981,freq
0.5898880592021766,freq
0.49209790513211554,freq
0.7651639333628502,freq
0.6184108125126919,freq
0.6658199438494318,freq
0.5282343874258664,freq
0.6016095055715242,freq
0.6717451586033605,freq
0.5745177435783126,freq
0.7738104447396749,freq
0.5594968506728069,freq
0.7487687275174764,freq
2.473905658588814,freq
1.2415784144930608,freq
0.5459631354367146,freq
1.1690009516225235,freq
0.49097615537253453,freq
0.5692199201175366,freq
0.6911140256295308,freq
0.750396350768011,freq
0.5059106615635484,freq
0.605588158233458,freq
1.089516453583121,freq
0.7718885645951334,freq
0.5072496896517584,freq
0.5861261627770279,freq
0.6972503069798827,freq
0.8368021303167432,freq
0.6275041031787338,freq
0.708263215895747,freq
0.5912571057226226,freq
0.7031055671332567,freq
0.8520192791460592,freq
0.4944817533192986,freq
0.7430745351505534,freq
0.587820633127083,freq
0.5736706432642035,freq
0.8155035506696263,freq
0.513869214256401,freq
0.5922451564256653,freq
0.928069782094326,freq
0.8941841760844184,freq
0.5397137522951863,freq
0.9629981126587335,freq
0.5729794191969906,freq
0.5239142125110552,freq
0.6834834913675323,freq
1.0982753442838593,freq
0.6775147402603307,freq
0.5330249275661405,freq
0.9719729116808121,freq
0.9713699529669125,freq
0.6481568857630835,freq
0.5314254875389386,freq
0.5480538720905519,freq
0.5341216699396587,freq
0.5727684345927666,freq
0.5313433135238089,freq
0.6863055548755838,freq
0.7118037660192725,freq
0.6788373089805796,freq
0.8283711126053586,freq
0.7176322895031173,freq
0.48941713190614283,freq
0.9107411750230228,freq
0.9356247752723963,freq
1.0521351305343267,freq
0.49277085150510125,freq
0.88354739833444,freq
0.7972392334884699,freq
0.6206908716666821,freq
0.49844430975900067,freq
0.6356554523678252,freq
0.5769111891925223,freq
0.6325686093415877,freq
0.9675911377383182,freq
0.7163559047923665,freq
0.6262150326817802,freq
0.6610909394736028,freq
0.6136977007980808,freq
0.6723987324500117,freq
0.5290964243331167,freq
0.5007866698050888,freq
0.49153097346986985,freq
0.6398633306918177,freq
0.7780951937684578,freq
0.631990801187295,freq
0.5406398247960733,freq
0.6407429992839523,freq
0.5017539215821365,freq
0.5894985158259798,freq
0.5772269372693649,freq
0.728124580043092,freq
0.6224507228923697,freq
0.9253040656607928,freq
0.7163291262724863,freq
0.5349647296507309,freq
0.8990586984943011,freq
0.7080812445413863,freq
0.491344569656499,freq
0.5742139219287712,freq
1.0686050093797383,freq
0.5800475272481012,freq
0.6524016697816616,freq
0.5155914667453615,freq
0.5071983039936386,freq
0.504680605566773,freq
0.5800566045787786,freq
1.2217760729751588,freq
0.5415555920561507,freq
0.6725765831318041,freq
0.716101323542806,freq
2.418473531212339,freq
0.5360174277927425,freq
0.5965863983748869,freq
0.5796772848757242,freq
0.716777439278976,freq
0.6218839006579241,freq
0.5706000146529893,freq
0.9071177380555105,freq
0.5392039466881194,freq
0.5792151491250018,freq
0.6137071001141803,freq
0.5808897532867272,freq
1.4541418036905474,freq
0.8183935458396453,freq
0.5641351612148294,freq
0.6531069443417483,freq
0.6369676627062264,freq
0.58505965008033,freq
1.1081716406473836,freq
0.9497172152552115,freq
0.5089475179682418,freq
0.5874100410333498,freq
0.7611328082928884,freq
0.6535945771214718,freq
0.7236617950593309,freq
0.9275892480100731,freq
0.5193798761369978,freq
0.6959832242405926,freq
0.5814195853294533,freq
0.6111855120239795,freq
0.6548642923433842,freq
0.499749519303837,freq
0.7077784660263285,freq
1.162924054814069,freq
0.7084889425122493,freq
0.5400164408230591,freq
1.1741668102299998,freq
0.8645401966982054,freq
1.163115378277055,freq
1.4614405748524737,freq
0.5148660345650212,freq
0.5372553270161405,freq
0.515953353186165,freq
0.522597830592962,freq
0.6541191705524376,freq
0.5832493088472875,freq
0.5242276929626295,freq
0.6020513872411237,freq
0.6161986875725836,freq
0.7665011204309594,freq
0.5943117233438112,freq
0.7383168120300706,freq
0.4923494045653658,freq
0.6914689993675435,freq
0.5561819049878608,freq
0.7679806634164522,freq
0.5220514088502515,freq
0.7638866709273796,freq
0.7913971380569256,freq
0.986993660468891,freq
0.6027210296303365,freq
0.5210102798988453,freq
0.6316304919062363,freq
0.6012671148285628,freq
0.6686386568133308,freq
0.6011679356997285,freq
0.7223127699691143,freq
0.5264248872797993,freq
0.6045451714411972,freq
0.7214280836428073,freq
0.49286288164455005,freq
1.2222020301521148,freq
0.9406723716024948,freq
1.1159039576305845,freq
0.5210868624504951,freq
0.5334627435698316,freq
0.5944649701650913,freq
0.6937381368800335,freq
0.5943044459051012,freq
0.5596845902840573,freq
0.5134995368752943,freq
0.6161400045433422,freq
0.9104522602188934,freq
0.5177649606208379,freq
0.7028019094754065,freq
0.5739386736940246,freq
0.951318289308745,freq
0.7097336244063028,freq
0.7069600210165198,freq
0.8948082849455099,freq
1.093693690693589,freq
1.3264610089035576,freq
0.7420458920127516,freq
0.9754605121896879,freq
1.3210891831742952,freq
1.2696429425188487,freq
0.6018645763375955,freq
0.5291444646047854,freq
0.606410296246041,freq
0.9563273747798217,freq
0.8452265915686159,freq
0.6592901483771206,freq
0.525932892420938,freq
0.7813515130475941,freq
0.6382615984513265,freq
0.7274576442541213,freq
0.9007636871843477,freq
0.5036813076170481,freq
0.7792798895314051,freq
0.6541472406520231,freq
0.5548910433657592,freq
0.8373885422807265,freq
0.6102525682318891,freq
0.904257569185274,freq
0.551877285308395,freq
0.6353968285541715,freq
0.5385122843732727,freq
1.3504678069748537,freq
0.5393620153094744,freq
0.6986519985508438,freq
0.557391443256423,freq
0.7246589985441592,freq
0.654369104674014,freq
0.5340303358839189,freq
1.0370614571921974,freq
1.0853668662045735,freq
0.675572879605108,freq
0.9509522835216218,freq
0.4988682088012535,freq
0.5476196104581802,freq
0.5453162875907692,freq
0.7125677591629875,freq
0.5321072022989559,freq
0.5400968686036298,freq
0.7375306451874185,freq
0.56448420438404745,freq
0.545301602159053,freq
0.9406397948102502,freq
0.5728450110879632,freq
0.7422499825626352,freq
0.545643716173882,freq
0.6599869988491764,freq
0.4979249694429447,freq
0.6783202691329342,freq
0.7528170384135439,freq
0.66474588972175,freq
0.8964211528093698,freq
0.7108380026633427,freq
0.6998974283255528,freq
0.5915188356710626,freq
0.5708995166305558,freq
1.055913378202041,freq
1.2018485564552546,freq
1.1708171609801599,freq
1.2568602077682653,freq
0.5461120032234145,freq
0.7220856314727291,freq
0.9101964318978332,freq
1.0773529849259356,freq
0.6692240187598467,freq
0.5141721548607088,freq
0.7302105246586077,freq
0.504911220358962,freq
0.623469704223288,freq
0.5393970248468035,freq
1.330923879898216,freq
0.5043655626435806,freq
0.6280378530659775,freq
0.8459588742549619,freq
1.0015356303825516,freq
0.4971211051000105,freq
0.6410699367509447,freq
0.5066017558303548,freq
0.7802705914717757,freq
1.1301632732302802,freq
0.5191003595047249,freq
0.520515229155425,freq
0.5613324855399985,freq
0.5569814421083229,freq
0.5570469181852067,freq
1.6733381891329868,freq
0.6534310612295435,freq
0.5966248371369441,freq
0.8014261156705733,freq
0.6431610386280094,freq
0.6564270999631322,freq
0.5955250634630547,freq
0.8352207153778157,freq
0.8415591295074744,freq
0.49655812222883994,freq
0.5312320046760687,freq
0.49151243582277576,freq
0.6511864520306582,freq
0.5592219314381648,freq
0.5460597386553684,freq
0.671335396616187,freq
0.5179525281323171,freq
0.5920245219615845,freq
0.4857002869495847,freq
0.5069384385141994,freq
0.816555697375671,freq
0.7157976888316324,freq
1.1358788911706315,freq
0.5336325713386226,freq
0.4936890841866722,freq
0.5473422258045032,freq
0.7728594326486788,freq
0.6008600161332228,freq
0.801711248518228,freq
0.5708192344239106,freq
0.5307690347181615,freq
0.49418407065885395,freq
0.6676914689931418,freq
0.5001152321757996,freq
0.6859290465360528,freq
0.6484345264212308,freq
0.5114730387256717,freq
0.8213547986578932,freq
0.5010938090216918,freq
0.8129511801644834,freq
0.530335994807716,freq
0.6529180572673056,freq
0.5136487668292808,freq
0.8052476055776988,freq
1.0023299361183025,freq
1.0140006807554123,freq
0.617130492274568,freq
0.9571509045291235,freq
0.6056944825622824,freq
0.5200025048258717,freq
0.7050894116376619,freq
0.6038103694221276,freq
1.0049342169943989,freq
0.8224425351687265,freq
0.5922119041989379,freq
0.8095002017835012,freq
0.5146976729457075,freq
0.9419590286083297,freq
0.5162803987301792,freq
1.1072096711624861,freq
0.6834213144393907,freq
0.6089783328022197,freq
0.7643418203915892,freq
0.5182496808188582,freq
0.6808101280558574,freq
0.8853042960786186,freq
0.5436655533903618,freq
0.5958886524757296,freq
0.6099585466723777,freq
0.567307158687105,freq
1.0822933324454482,freq
0.5011465397937115,freq
0.7848425203097383,freq
0.5711293004687074,freq
0.8219065220052157,freq
0.9890255925026376,freq
0.5213580222105193,freq
0.7301053362852872,freq
0.7438308249125548,freq
0.7624477816076797,freq
0.5306073527257296,freq
0.5398941811335188,freq
0.7412102683078232,freq
0.859287167599463,freq
0.6807276436282435,freq
0.4997809214458961,freq
0.6866478412925645,freq
0.515919254311126,freq
0.8554038777869252,freq
0.5347759807558131,freq
0.7760317548276917,freq
0.618136180798602,freq
1.2017021526243497,freq
1.1476611508610362,freq
1.0633431761054164,freq
0.5582098791314278,freq
1.1391462763935156,freq
0.6502283437357552,freq
0.6559432979041899,freq
0.5440305987189661,freq
0.7902197540914668,freq
1.0294571043334106,freq
0.4953893911701774,freq
0.570260669933343,freq
0.6346503448711959,freq
0.5023900545240687,freq
0.7308163976331913,freq
0.5445728910552725,freq
0.7338979891603963,freq
2.041963882828506,freq
1.4141385350274618,freq
0.8627041043145489,freq
0.544478855226795,freq
0.6724939338057203,freq
0.5991333594519002,freq
1.1103687347859437,freq
0.5666342997216801,freq
0.9091194563666489,freq
0.517526252650703,freq
0.9034219909664033,freq
0.8248301752682697,freq
1.1823509281094526,freq
0.7160897689922777,freq
0.7196221546038669,freq
0.599708912498107,freq
0.5466670201515578,freq
0.6382059058678592,freq
0.513119466053566,freq
0.6420978144780768,freq
0.8782387887324341,freq
0.501400285303792,freq
0.7538641055534263,freq
0.9853208163251304,freq
1.2157555964980435,freq
0.5101866376724921,freq
0.8383055264218666,freq
0.9545873953226806,freq
0.7273743918143595,freq
0.5314212078614294,freq
0.6640732030399938,freq
0.572045186876399,freq
0.503889632165084,freq
0.5358746161984493,freq
1.2767493424944913,freq
0.6156694310159772,freq
0.4946478452475965,freq
0.7512565401255009,freq
0.5275755268192315,freq
0.6126536737129233,freq
0.8672555201453059,freq
0.5617633061417859,freq
0.617576550506965,freq
0.5813623193237087,freq
0.5112913332583421,freq
0.6824655457033538,freq
0.6551914743685995,freq
1.3304164010714605,freq
0.6997761453631386,freq
0.7172627511179641,freq
0.5477263262614677,freq
1.2734997326672888,freq
0.640222039027373,freq
0.517080857234383,freq
0.5767069854500415,freq
0.5080093436293072,freq
0.7092111027513321,freq
0.5079301441886787,freq
0.7135871954834565,freq
1.1918198941571763,freq
0.545668354579339,freq
0.5851248257980783,freq
0.9245717395569697,freq
0.7212198172501793,freq
1.080544622381095,freq
0.5888178858231687,freq
0.49796885903628463,freq
0.5373010702541521,freq
0.49639672807659946,freq
0.5042388970184236,freq
1.196721246259658,freq
0.6509929364459262,freq
0.665358507447402,freq
1.463316961037962,freq
0.5672085928991871,freq
0.7919813604811073,freq
0.4948196908928156,freq
0.5820447670361624,freq
0.723046308530363,freq
0.630100716713405,freq
0.5989188396985908,freq
0.6135099082375671,freq
0.6854815523403673,freq
0.6013102321668569,freq
0.6836377342860723,freq
0.5940298295083776,freq
0.6248386998913451,freq
0.5433399548031151,freq
1.3241814106102279,freq
0.7454003899125572,freq
1.3031451579977809,freq
0.6404062943658357,freq
0.5292860968424735,freq
0.6665429122770612,freq
2.086816140239022,freq
0.6159541784891429,freq
0.5359762368180713,freq
0.544575367209471,freq
0.6058790823262625,freq
0.8493589084481081,freq
0.637195732312226,freq
0.5031059066428258,freq
0.5355567066378348,freq
0.8718432718301914,freq
0.6956924781174523,freq
0.6754223448797894,freq
0.6967841310476776,freq
0.9784305037925123,freq
0.5596583161617575,freq
0.49356538354615437,freq
0.8892499360230376,freq
0.5263710916759896,freq
0.7165851272476812,freq
0.5670552768580266,freq
0.9235483952501765,freq
0.51186167127836,freq
0.5485886370707831,freq
0.5907299819012043,freq
0.5777140588861043,freq
0.6332016962258084,freq
0.6512404801227893,freq
0.5422464171653982,freq
0.4912284753145505,freq
0.6188214792351941,freq
1.2850260484411093,freq
0.5510239696949615,freq
0.4905500202963315,freq
0.5422873121070535,freq
0.513574182816178,freq
0.6959666346814032,freq
0.5009591116739077,freq
0.963885330759312,freq
0.5509618123664729,freq
0.5485959250750772,freq
0.6763885105561113,freq
0.5496269914659877,freq
1.1482453633081426,freq
0.7519591522355941,freq
0.5108568931882913,freq
0.5491423996525628,freq
0.9363939918826615,freq
0.4911772025036383,freq
0.5580215236449135,freq
0.7670832841843442,freq
0.671757191469538,freq
0.7133482320123798,freq
0.6439032219614003,freq
0.5172331866443645,freq
0.5031511890619966,freq
0.5273934883976991,freq
1.2468334719669436,freq
0.5491034989194182,freq
0.7335737653179047,freq
0.5598083623114017,freq
0.8128804811042728,freq
0.4923562003523807,freq
0.5652334969624467,freq
0.7324532712391351,freq
1.5298704053147492,freq
1.6175155298344708,freq
0.7096563863103371,freq
0.5894662133008218,freq
0.884724825660331,freq
2.021148614315022,freq
0.6808175292602973,freq
0.5621147731196285,freq
0.7564480327558917,freq
0.5344173064691544,freq
0.6411128222414543,freq
1.2748323033213045,freq
0.527378788911737,freq
0.6006930149125715,freq
0.5830093945559447,freq
0.5413287656754886,freq
0.9534451554348536,freq
0.4910921070914,freq
0.5745870458533945,freq
0.6445239525728392,freq
0.860778647350428,freq
0.753384512752039,freq
0.7156320177581484,freq
0.5755007191626321,freq
0.7114143597991315,freq
1.2783517001769427,freq
0.9359719056365584,freq
0.8505826008370333,freq
0.5516084054815433,freq
0.748481501098929,freq
0.8787647082931427,freq
0.6169777859841165,freq
0.6586529417054413,freq
0.5716461393604596,freq
0.5894442556934939,freq
0.8084973463619489,freq
0.5249516557890924,freq
0.714198768988114,freq
0.4984250235321194,freq
0.5187352318044066,freq
0.6510035676580969,freq
0.5796570733449711,freq
0.6543814184340737,freq
0.7814621996652785,freq
0.7132356584867925,freq
0.7143878103002465,freq
0.9503419064664015,freq
0.4885741881336425,freq
0.6495546593002924,freq
0.8818277564116629,freq
0.5784680767469303,freq
0.5591395277805606,freq
0.7531506197432339,freq
0.7306350230859449,freq
0.6981150756887647,freq
0.6720868498125616,freq
1.169196888022562,freq
0.8160334743105059,freq
0.8000674738768303,freq
0.6900216687940072,freq
0.7747958722043645,freq
0.6335065089550297,freq
0.5428806038692711,freq
0.535628907472851,freq
0.49124709969084296,freq
0.6358619820956628,freq
0.588495784265515,freq
0.4944910007505851,freq
0.5105068199088104,freq
1.0011322645857181,freq
0.5233729539918387,freq
0.617719637272058,freq
0.6197312456290399,freq
0.8764039770720878,freq
0.6549231032391524,freq
0.7387830152873193,freq
0.7353510601180069,freq
0.5990911846272873,freq
0.7097628291154874,freq
0.5902426891898565,freq
0.9929760517378582,freq
0.5341156001230991,freq
0.6572767336802081,freq
0.503664378992251,freq
0.5486510143573589,freq
0.6555208564606505,freq
0.7019321597024674,freq
0.5707813797003043,freq
0.5949252475393265,freq
1.0538056456473375,freq
0.6960388311832939,freq
0.777544589304614,freq
0.5395098842795166,freq
0.5846210252834041,freq
0.5411548327155047,freq
1.1056630698092593,freq
0.5979670913535182,freq
0.7782583886255012,freq
0.5148862610475508,freq
0.5161240270144406,freq
0.6074282935342091,freq
0.6398749680736182,freq
0.588696288276779,freq
1.3360792907068633,freq
0.4965688338583941,freq
0.7005510587956683,freq
0.5506108046376628,freq
0.7966403100558119,freq
0.5816824793769104,freq
0.7837111424855285,freq
0.7690953920540666,freq
0.546293693832124,freq
0.6887601446118949,freq
0.5213466459006532,freq
1.5986270235712108,freq
0.4957733348120441,freq
0.8808380087929597,freq
0.5064541835302576,freq
0.5066684308356109,freq
0.5658848014104302,freq
1.3233648142689187,freq
0.8178992051261434,freq
0.6669362194178536,freq
0.6217099278099392,freq
0.6938258624564787,freq
0.8588960576739312,freq
1.2498629942759134,freq
1.1097573562869567,freq
0.6160388259867015,freq
0.5832373598159142,freq
0.8747853213591266,freq
0.6292270368674668,freq
0.7468574332884202,freq
0.57738651105604,freq
1.2405350842448715,freq
0.5129436632423882,freq
0.6095040982052743,freq
0.6377900935739003,freq
0.526581265918429,freq
0.8194281397242472,freq
1.0838033306819008,freq
0.8561388399703765,freq
0.5286553777053713,freq
0.8444988200806343,freq
0.7425007176409631,freq
0.7333106057937849,freq
0.670247774753742,freq
0.6205713065432159,freq
0.536791131479614,freq
1.1436637891853483,freq
0.520182432982284,freq
0.5614205575139928,freq
0.6209830769729184,freq
0.5734429679248834,freq
0.5030818002885271,freq
0.6805922899562777,freq
1.5143622025974128,freq
0.81588817343411,freq
0.5303581593710298,freq
1.169669527228533,freq
0.5458756166683779,freq
1.0208099747199333,freq
0.5041976716753118,freq
0.5034596490954153,freq
0.5863798010738611,freq
1.2207872415613945,freq
0.8125963345861139,freq
1.077810726066172,freq
0.5101654569796428,freq
0.5382037124117688,freq
0.7354547075866115,freq
0.7468480670620127,freq
0.7799228857175838,freq
1.0147027547616079,freq
0.6749762057761598,freq
0.5664441689159893,freq
0.5208564636562227,freq
0.6261041642658455,freq
0.5002691960477024,freq
0.6593169432457101,freq
1.0208147280510502,freq
0.7092470694891043,freq
0.5748840767426814,freq
0.7789689128611013,freq
0.6144378800146226,freq
0.8418927935898204,freq
0.5266277885963213,freq
0.5849580291769741,freq
0.6123218046371106,freq
0.7832989863805911,freq
0.5884524661305697,freq
0.6508076104507867,freq
0.9579092993749627,freq
0.713637189708996,freq
0.6313056404923393,freq
0.558742103673155,freq
0.6599399595467992,freq
0.915992621410561,freq
0.5829259494562232,freq
0.5739398745896437,freq
0.8027920501366786,freq
1.3264900116110954,freq
0.6412014450389054,freq
0.8734314642618543,freq
0.5372635837736626,freq
0.6532838238432438,freq
0.7525984920398346,freq
0.5427665787730598,freq
0.5220630131338021,freq
0.8246132502134733,freq
0.6418310431689382,freq
1.0881749433198955,freq
0.5978293227243975,freq
1.0576827168732978,freq
0.5097630587204026,freq
0.5070636217004858,freq
0.7598803314910699,freq
0.5360550047856569,freq
1.6765598390399277,freq
0.6082855466055742,freq
0.5724080604527715,freq
0.5458186020194694,freq
0.5003613519796734,freq
0.5085557428426428,freq
0.5282666920973416,freq
0.7073856374206834,freq
0.6667269024959525,freq
0.8138964414683275,freq
0.7277709687450425,freq
1.1759839105879777,freq
0.8978480800083793,freq
0.7222136336578591,freq
0.6165203405875544,freq
0.5304685097602998,freq
