lambda,max_scale,pair,score,length,norm_score
50,1.5,Green_vs_Orange,10576.129558564355,138,76.63861998959678
100,1.5,Green_vs_Orange,10576.129558564355,138,76.63861998959678
0,1,Green_vs_Pale Green,2850.79356755483,93,30.65369427478312
50,1,Green_vs_Pale Green,2850.79356755483,93,30.65369427478312
100,1,Green_vs_Pale Green,2850.79356755483,93,30.65369427478312
0,1.25,Green_vs_Pale Green,2801.938419142206,113,24.79591521364784
50,1.25,Green_vs_Pale Green,2801.938419142206,113,24.79591521364784
100,1.25,Green_vs_Pale Green,2801.938419142206,113,24.79591521364784
0,1.5,Green_vs_Pale Green,2347.3305744147597,71,33.060994005841685
50,1.5,Green_vs_Pale Green,2347.3305744147597,71,33.060994005841685
100,1.5,Green_vs_Pale Green,2347.3305744147597,71,33.060994005841685
0,1,Dark Pink_vs_Orange,3371.3563495745448,116,29.06341680667711
50,1,Dark Pink_vs_Orange,3371.3563495745448,116,29.06341680667711
100,1,Dark Pink_vs_Orange,3371.3563495745448,116,29.06341680667711
0,1.25,Dark Pink_vs_Orange,3371.3563495745448,116,29.06341680667711
50,1.25,Dark Pink_vs_Orange,3371.3563495745448,116,29.06341680667711
100,1.25,Dark Pink_vs_Orange,3371.3563495745448,116,29.06341680667711
0,1.5,Dark Pink_vs_Orange,3371.3563495745448,116,29.06341680667711
50,1.5,Dark Pink_vs_Orange,3371.3563495745448,116,29.06341680667711
100,1.5,Dark Pink_vs_Orange,3371.3563495745448,116,29.06341680667711
0,1,Dark Pink_vs_Pale Green,2149.314356158534,131,16.406979818004075
50,1,Dark Pink_vs_Pale Green,2149.314356158534,131,16.406979818004075
100,1,Dark Pink_vs_Pale Green,2149.314356158534,131,16.406979818004075
0,1.25,Dark Pink_vs_Pale Green,2149.314356158534,131,16.406979818004075
50,1.25,Dark Pink_vs_Pale Green,2149.314356158534,131,16.406979818004075
100,1.25,Dark Pink_vs_Pale Green,2149.314356158534,131,16.406979818004075
0,1.5,Dark Pink_vs_Pale Green,1940.7953219504807,129,15.044924976360315
50,1.5,Dark Pink_vs_Pale Green,1940.7953219504807,129,15.044924976360315
100,1.5,Dark Pink_vs_Pale Green,1940.7953219504807,129,15.044924976360315
0,1,Orange_vs_Pale Green,4250.028717180767,105,40.47646397315016
50,1,Orange_vs_Pale Green,4250.028717180767,105,40.47646397315016
100,1,Orange_vs_Pale Green,4250.028717180767,105,40.47646397315016
0,1.25,Orange_vs_Pale Green,4028.343840654279,87,46.30280276614114
50,1.25,Orange_vs_Pale Green,4028.343840654279,87,46.30280276614114
100,1.25,Orange_vs_Pale Green,4028.343840654279,87,46.30280276614114
0,1.5,Orange_vs_Pale Green,4113.305096337605,89,46.21691119480455
50,1.5,Orange_vs_Pale Green,4113.305096337605,89,46.21691119480455
100,1.5,Orange_vs_Pale Green,4113.305096337605,89,46.21691119480455
0,1,Blue_vs_Pink,10537.480724760158,101,104.33149232435801
50,1,Blue_vs_Pink,10537.480724760158,101,104.33149232435801
100,1,Blue_vs_Pink,10537.480724760158,101,104.33149232435801
0,1.25,Blue_vs_Pink,10938.290443768805,127,86.128271210778
50,1.25,Blue_vs_Pink,10938.290443768805,127,86.128271210778
100,1.25,Blue_vs_Pink,10938.290443768805,127,86.128271210778
0,1.5,Blue_vs_Pink,10120.495627398068,117,86.49996262733391
50,1.5,Blue_vs_Pink,10120.495627398068,117,86.49996262733391
100,1.5,Blue_vs_Pink,10120.495627398068,117,86.49996262733391
0,1,Blue_vs_Turquoise,2952.4367245209855,70,42.17766749315694
50,1,Blue_vs_Turquoise,2952.4367245209855,70,42.17766749315694
100,1,Blue_vs_Turquoise,2952.4367245209855,70,42.17766749315694
0,1.25,Blue_vs_Turquoise,3059.7823076282925,84,36.42597985271777
50,1.25,Blue_vs_Turquoise,3059.7823076282925,84,36.42597985271777
100,1.25,Blue_vs_Turquoise,3059.7823076282925,84,36.42597985271777
0,1.5,Blue_vs_Turquoise,3226.8904264209586,79,40.84671425849315
50,1.5,Blue_vs_Turquoise,3226.8904264209586,79,40.84671425849315
100,1.5,Blue_vs_Turquoise,3226.8904264209586,79,40.84671425849315
0,1,Blue_vs_White,7506.388172725689,150,50.04258781817126
50,1,Blue_vs_White,7506.388172725689,150,50.04258781817126
100,1,Blue_vs_White,7506.388172725689,150,50.04258781817126
0,1.25,Blue_vs_White,7977.193711284802,180,44.31774284047112
50,1.25,Blue_vs_White,7977.193711284802,180,44.31774284047112
100,1.25,Blue_vs_White,7977.193711284802,180,44.31774284047112
0,1.5,Blue_vs_White,7977.193711284802,180,44.31774284047112
50,1.5,Blue_vs_White,7977.193711284802,180,44.31774284047112
100,1.5,Blue_vs_White,7977.193711284802,180,44.31774284047112
0,1,Blue_vs_Yellow,13569.006503164042,134,101.2612425609257
50,1,Blue_vs_Yellow,13569.006503164042,134,101.2612425609257
100,1,Blue_vs_Yellow,13569.006503164042,134,101.2612425609257
0,1.25,Blue_vs_Yellow,13517.211728089598,143,94.5259561404867
50,1.25,Blue_vs_Yellow,13517.211728089598,143,94.5259561404867
100,1.25,Blue_vs_Yellow,13517.211728089598,143,94.5259561404867
0,1.5,Blue_vs_Yellow,14538.375057571684,173,84.03685004376696
50,1.5,Blue_vs_Yellow,14538.375057571684,173,84.03685004376696
100,1.5,Blue_vs_Yellow,14538.375057571684,173,84.03685004376696
0,1,Blue_vs_Pale Blue,5294.832346536008,89,59.492498275685485
50,1,Blue_vs_Pale Blue,5294.832346536008,89,59.492498275685485
100,1,Blue_vs_Pale Blue,5294.832346536008,89,59.492498275685485
0,1.25,Blue_vs_Pale Blue,5221.7220206081665,80,65.27152525760208
50,1.25,Blue_vs_Pale Blue,5221.7220206081665,80,65.27152525760208
100,1.25,Blue_vs_Pale Blue,5221.7220206081665,80,65.27152525760208
0,1.5,Blue_vs_Pale Blue,5373.047640955546,93,57.774705816726296
50,1.5,Blue_vs_Pale Blue,5373.047640955546,93,57.774705816726296
100,1.5,Blue_vs_Pale Blue,5373.047640955546,93,57.774705816726296
0,1,Blue_vs_Green,5935.071717824448,111,53.469114574995025
50,1,Blue_vs_Green,5935.071717824448,111,53.469114574995025
100,1,Blue_vs_Green,5935.071717824448,111,53.469114574995025
0,1.25,Blue_vs_Green,6164.036884597049,126,48.92092765553213
50,1.25,Blue_vs_Green,6164.036884597049,126,48.92092765553213
100,1.25,Blue_vs_Green,6164.036884597049,126,48.92092765553213
0,1.5,Blue_vs_Green,5976.238647380086,129,46.327431375039424
50,1.5,Blue_vs_Green,5976.238647380086,129,46.327431375039424
100,1.5,Blue_vs_Green,5976.238647380086,129,46.327431375039424
0,1,Blue_vs_Dark Pink,2689.536990443686,137,19.631656864552454
50,1,Blue_vs_Dark Pink,2689.536990443686,137,19.631656864552454
100,1,Blue_vs_Dark Pink,2689.536990443686,137,19.631656864552454
0,1.25,Blue_vs_Dark Pink,2571.426389776903,117,21.97800333142652
50,1.25,Blue_vs_Dark Pink,2571.426389776903,117,21.97800333142652
100,1.25,Blue_vs_Dark Pink,2571.426389776903,117,21.97800333142652
0,1.5,Blue_vs_Dark Pink,2571.426389776903,117,21.97800333142652
50,1.5,Blue_vs_Dark Pink,2571.426389776903,117,21.97800333142652
100,1.5,Blue_vs_Dark Pink,2571.426389776903,117,21.97800333142652
0,1,Blue_vs_Orange,10665.56720022973,122,87.42268196909615
50,1,Blue_vs_Orange,10665.56720022973,122,87.42268196909615
100,1,Blue_vs_Orange,10665.56720022973,122,87.42268196909615
0,1.25,Blue_vs_Orange,10665.56720022973,122,87.42268196909615
50,1.25,Blue_vs_Orange,10665.56720022973,122,87.42268196909615
100,1.25,Blue_vs_Orange,10665.56720022973,122,87.42268196909615
0,1.5,Blue_vs_Orange,10665.56720022973,122,87.42268196909615
50,1.5,Blue_vs_Orange,10665.56720022973,122,87.42268196909615
100,1.5,Blue_vs_Orange,10665.56720022973,122,87.42268196909615
0,1,Blue_vs_Pale Green,2427.301129532446,66,36.777289841400695
50,1,Blue_vs_Pale Green,2427.301129532446,66,36.777289841400695
100,1,Blue_vs_Pale Green,2427.301129532446,66,36.777289841400695
0,1.25,Blue_vs_Pale Green,2308.6914365409525,64,36.07330369595238
50,1.25,Blue_vs_Pale Green,2308.6914365409525,64,36.07330369595238
100,1.25,Blue_vs_Pale Green,2308.6914365409525,64,36.07330369595238
0,1.5,Blue_vs_Pale Green,2511.4661765227206,80,31.393327206534007
50,1.5,Blue_vs_Pale Green,2511.4661765227206,80,31.393327206534007
100,1.5,Blue_vs_Pale Green,2511.4661765227206,80,31.393327206534007
0,1,Pink_vs_Turquoise,3858.1763127755244,74,52.13751774020979
50,1,Pink_vs_Turquoise,3858.1763127755244,74,52.13751774020979
100,1,Pink_vs_Turquoise,3858.1763127755244,74,52.13751774020979
0,1.25,Pink_vs_Turquoise,3991.93614112366,78,51.178668475944356
50,1.25,Pink_vs_Turquoise,3991.93614112366,78,51.178668475944356
100,1.25,Pink_vs_Turquoise,3991.93614112366,78,51.178668475944356
0,1.5,Pink_vs_Turquoise,4108.178757431204,79,52.00226275229372
50,1.5,Pink_vs_Turquoise,4108.178757431204,79,52.00226275229372
100,1.5,Pink_vs_Turquoise,4108.178757431204,79,52.00226275229372
0,1,Pink_vs_White,9147.965504304484,163,56.122487756469226
50,1,Pink_vs_White,9147.965504304484,163,56.122487756469226
100,1,Pink_vs_White,9147.965504304484,163,56.122487756469226
0,1.25,Pink_vs_White,7979.193585167292,114,69.992926185678
50,1.25,Pink_vs_White,7979.193585167292,114,69.992926185678
100,1.25,Pink_vs_White,7979.193585167292,114,69.992926185678
0,1.5,Pink_vs_White,9142.425117256671,166,55.074850103955846
50,1.5,Pink_vs_White,9142.425117256671,166,55.074850103955846
100,1.5,Pink_vs_White,9142.425117256671,166,55.074850103955846
0,1,Pink_vs_Yellow,23137.296866948567,145,159.5675645996453
50,1,Pink_vs_Yellow,23137.296866948567,145,159.5675645996453
100,1,Pink_vs_Yellow,23137.296866948567,145,159.5675645996453
0,1.25,Pink_vs_Yellow,22500.389276994592,137,164.2364180802525
50,1.25,Pink_vs_Yellow,22500.389276994592,137,164.2364180802525
100,1.25,Pink_vs_Yellow,22500.389276994592,137,164.2364180802525
0,1.5,Pink_vs_Yellow,21377.54633602888,140,152.69675954306345
50,1.5,Pink_vs_Yellow,21377.54633602888,140,152.69675954306345
100,1.5,Pink_vs_Yellow,21377.54633602888,140,152.69675954306345
0,1,Pink_vs_Pale Blue,7033.405512418693,88,79.92506264112151
50,1,Pink_vs_Pale Blue,7033.405512418693,88,79.92506264112151
100,1,Pink_vs_Pale Blue,7033.405512418693,88,79.92506264112151
0,1.25,Pink_vs_Pale Blue,6783.719995245635,81,83.74962957093376
50,1.25,Pink_vs_Pale Blue,6783.719995245635,81,83.74962957093376
100,1.25,Pink_vs_Pale Blue,6783.719995245635,81,83.74962957093376
0,1.5,Pink_vs_Pale Blue,6847.360958326904,84,81.5162018848441
50,1.5,Pink_vs_Pale Blue,6847.360958326904,84,81.5162018848441
100,1.5,Pink_vs_Pale Blue,6847.360958326904,84,81.5162018848441
0,1,Pink_vs_Green,8848.180020906797,120,73.73483350755664
50,1,Pink_vs_Green,8848.180020906797,120,73.73483350755664
100,1,Pink_vs_Green,8848.180020906797,120,73.73483350755664
0,1.25,Pink_vs_Green,9933.418631435718,188,52.837333145934664
50,1.25,Pink_vs_Green,9933.418631435718,188,52.837333145934664
100,1.25,Pink_vs_Green,9933.418631435718,188,52.837333145934664
0,1.5,Pink_vs_Green,9572.473870732618,135,70.90721385727865
50,1.5,Pink_vs_Green,9572.473870732618,135,70.90721385727865
100,1.5,Pink_vs_Green,9572.473870732618,135,70.90721385727865
0,1,Pink_vs_Dark Pink,3063.134500795556,105,29.172709531386246
50,1,Pink_vs_Dark Pink,3063.134500795556,105,29.172709531386246
100,1,Pink_vs_Dark Pink,3063.134500795556,105,29.172709531386246
0,1.25,Pink_vs_Dark Pink,3063.134500795556,105,29.172709531386246
50,1.25,Pink_vs_Dark Pink,3063.134500795556,105,29.172709531386246
100,1.25,Pink_vs_Dark Pink,3063.134500795556,105,29.172709531386246
0,1.5,Pink_vs_Dark Pink,3369.5383782589165,138,24.41694476999215
50,1.5,Pink_vs_Dark Pink,3369.5383782589165,138,24.41694476999215
100,1.5,Pink_vs_Dark Pink,3369.5383782589165,138,24.41694476999215
0,1,Pink_vs_Orange,14086.473234853274,136,103.57700907980349
50,1,Pink_vs_Orange,14086.473234853274,136,103.57700907980349
100,1,Pink_vs_Orange,14086.473234853274,136,103.57700907980349
0,1.25,Pink_vs_Orange,15638.574913696995,164,95.3571641079085
50,1.25,Pink_vs_Orange,15638.574913696995,164,95.3571641079085
100,1.25,Pink_vs_Orange,15638.574913696995,164,95.3571641079085
0,1.5,Pink_vs_Orange,13647.306933661337,116,117.64919770397704
50,1.5,Pink_vs_Orange,13647.306933661337,116,117.64919770397704
100,1.5,Pink_vs_Orange,13647.306933661337,116,117.64919770397704
0,1,Pink_vs_Pale Green,4016.177591217824,83,48.387681821901495
50,1,Pink_vs_Pale Green,4016.177591217824,83,48.387681821901495
100,1,Pink_vs_Pale Green,4016.177591217824,83,48.387681821901495
0,1.25,Pink_vs_Pale Green,4279.4683655992985,104,41.148734284608636
50,1.25,Pink_vs_Pale Green,4279.4683655992985,104,41.148734284608636
100,1.25,Pink_vs_Pale Green,4279.4683655992985,104,41.148734284608636
0,1.5,Pink_vs_Pale Green,4369.833357784438,107,40.83956409144334
50,1.5,Pink_vs_Pale Green,4369.833357784438,107,40.83956409144334
100,1.5,Pink_vs_Pale Green,4369.833357784438,107,40.83956409144334
0,1,Turquoise_vs_White,5887.684723364908,161,36.56947033145905
50,1,Turquoise_vs_White,5887.684723364908,161,36.56947033145905
100,1,Turquoise_vs_White,5887.684723364908,161,36.56947033145905
0,1.25,Turquoise_vs_White,5638.833905928181,147,38.35941432604204
50,1.25,Turquoise_vs_White,5638.833905928181,147,38.35941432604204
100,1.25,Turquoise_vs_White,5638.833905928181,147,38.35941432604204
0,1.5,Turquoise_vs_White,5382.023015473844,142,37.90157053150594
50,1.5,Turquoise_vs_White,5382.023015473844,142,37.90157053150594
100,1.5,Turquoise_vs_White,5382.023015473844,142,37.90157053150594
0,1,Turquoise_vs_Yellow,5616.281902537247,138,40.69769494592208
50,1,Turquoise_vs_Yellow,5616.281902537247,138,40.69769494592208
100,1,Turquoise_vs_Yellow,5616.281902537247,138,40.69769494592208
0,1.25,Turquoise_vs_Yellow,5616.281902537247,138,40.69769494592208
50,1.25,Turquoise_vs_Yellow,5616.281902537247,138,40.69769494592208
100,1.25,Turquoise_vs_Yellow,5616.281902537247,138,40.69769494592208
0,1.5,Turquoise_vs_Yellow,5511.9254915541305,140,39.37089636824379
50,1.5,Turquoise_vs_Yellow,5511.9254915541305,140,39.37089636824379
100,1.5,Turquoise_vs_Yellow,5511.9254915541305,140,39.37089636824379
0,1,Turquoise_vs_Pale Blue,3206.4433617128593,83,38.631847731480235
50,1,Turquoise_vs_Pale Blue,3206.4433617128593,83,38.631847731480235
100,1,Turquoise_vs_Pale Blue,3206.4433617128593,83,38.631847731480235
0,1.25,Turquoise_vs_Pale Blue,3206.4433617128593,83,38.631847731480235
50,1.25,Turquoise_vs_Pale Blue,3206.4433617128593,83,38.631847731480235
100,1.25,Turquoise_vs_Pale Blue,3206.4433617128593,83,38.631847731480235
0,1.5,Turquoise_vs_Pale Blue,3310.9130809087173,85,38.951918598926085
50,1.5,Turquoise_vs_Pale Blue,3310.9130809087173,85,38.951918598926085
100,1.5,Turquoise_vs_Pale Blue,3310.9130809087173,85,38.951918598926085
0,1,Turquoise_vs_Green,3736.9883691019527,122,30.63105220575371
50,1,Turquoise_vs_Green,3736.9883691019527,122,30.63105220575371
100,1,Turquoise_vs_Green,3736.9883691019527,122,30.63105220575371
0,1.25,Turquoise_vs_Green,3805.8861458160045,122,31.195788080459053
50,1.25,Turquoise_vs_Green,3805.8861458160045,122,31.195788080459053
100,1.25,Turquoise_vs_Green,3805.8861458160045,122,31.195788080459053
0,1.5,Turquoise_vs_Green,3630.1916401838785,106,34.24709094513093
50,1.5,Turquoise_vs_Green,3630.1916401838785,106,34.24709094513093
100,1.5,Turquoise_vs_Green,3630.1916401838785,106,34.24709094513093
0,1,Turquoise_vs_Dark Pink,3173.8307671608027,106,29.94179969019625
50,1,Turquoise_vs_Dark Pink,3173.8307671608027,106,29.94179969019625
100,1,Turquoise_vs_Dark Pink,3173.8307671608027,106,29.94179969019625
0,1.25,Turquoise_vs_Dark Pink,3243.400712594488,110,29.485461023586257
50,1.25,Turquoise_vs_Dark Pink,3243.400712594488,110,29.485461023586257
100,1.25,Turquoise_vs_Dark Pink,3243.400712594488,110,29.485461023586257
0,1.5,Turquoise_vs_Dark Pink,4020.6247422009824,164,24.516004525615745
50,1.5,Turquoise_vs_Dark Pink,4020.6247422009824,164,24.516004525615745
100,1.5,Turquoise_vs_Dark Pink,4020.6247422009824,164,24.516004525615745
0,1,Turquoise_vs_Orange,4348.175523784035,91,47.78214861301138
50,1,Turquoise_vs_Orange,4348.175523784035,91,47.78214861301138
100,1,Turquoise_vs_Orange,4348.175523784035,91,47.78214861301138
0,1.25,Turquoise_vs_Orange,4348.175523784035,91,47.78214861301138
50,1.25,Turquoise_vs_Orange,4348.175523784035,91,47.78214861301138
100,1.25,Turquoise_vs_Orange,4348.175523784035,91,47.78214861301138
0,1.5,Turquoise_vs_Orange,4348.175523784035,91,47.78214861301138
50,1.5,Turquoise_vs_Orange,4348.175523784035,91,47.78214861301138
100,1.5,Turquoise_vs_Orange,4348.175523784035,91,47.78214861301138
0,1,Turquoise_vs_Pale Green,2934.121318850896,78,37.6169399852679
50,1,Turquoise_vs_Pale Green,2934.121318850896,78,37.6169399852679
100,1,Turquoise_vs_Pale Green,2934.121318850896,78,37.6169399852679
0,1.25,Turquoise_vs_Pale Green,3009.734582211725,76,39.601770818575325
50,1.25,Turquoise_vs_Pale Green,3009.734582211725,76,39.601770818575325
100,1.25,Turquoise_vs_Pale Green,3009.734582211725,76,39.601770818575325
0,1.5,Turquoise_vs_Pale Green,2566.8592653281216,60,42.78098775546869
50,1.5,Turquoise_vs_Pale Green,2566.8592653281216,60,42.78098775546869
100,1.5,Turquoise_vs_Pale Green,2566.8592653281216,60,42.78098775546869
0,1,White_vs_Yellow,10517.724909646511,166,63.35978861232838
50,1,White_vs_Yellow,10517.724909646511,166,63.35978861232838
100,1,White_vs_Yellow,10517.724909646511,166,63.35978861232838
0,1.25,White_vs_Yellow,10607.097220079366,172,61.66916988418236
50,1.25,White_vs_Yellow,10607.097220079366,172,61.66916988418236
100,1.25,White_vs_Yellow,10607.097220079366,172,61.66916988418236
0,1.5,White_vs_Yellow,10574.010957282502,179,59.07268691219275
50,1.5,White_vs_Yellow,10574.010957282502,179,59.07268691219275
100,1.5,White_vs_Yellow,10574.010957282502,179,59.07268691219275
0,1,White_vs_Pale Blue,6699.603509943129,143,46.850374195406495
50,1,White_vs_Pale Blue,6699.603509943129,143,46.850374195406495
100,1,White_vs_Pale Blue,6699.603509943129,143,46.850374195406495
0,1.25,White_vs_Pale Blue,6115.391482677129,94,65.05735619869286
50,1.25,White_vs_Pale Blue,6115.391482677129,94,65.05735619869286
100,1.25,White_vs_Pale Blue,6115.391482677129,94,65.05735619869286
0,1.5,White_vs_Pale Blue,6097.61055505441,95,64.18537426373062
50,1.5,White_vs_Pale Blue,6097.61055505441,95,64.18537426373062
100,1.5,White_vs_Pale Blue,6097.61055505441,95,64.18537426373062
0,1,White_vs_Green,7151.407705302525,99,72.23644146770228
50,1,White_vs_Green,7151.407705302525,99,72.23644146770228
100,1,White_vs_Green,7151.407705302525,99,72.23644146770228
0,1.25,White_vs_Green,7188.278089027759,116,61.96791456058413
50,1.25,White_vs_Green,7188.278089027759,116,61.96791456058413
100,1.25,White_vs_Green,7188.278089027759,116,61.96791456058413
0,1.5,White_vs_Green,7498.902209141042,146,51.362343898226314
50,1.5,White_vs_Green,7498.902209141042,146,51.362343898226314
100,1.5,White_vs_Green,7498.902209141042,146,51.362343898226314
0,1,White_vs_Dark Pink,3332.9226497987647,129,25.83660968836252
50,1,White_vs_Dark Pink,3332.9226497987647,129,25.83660968836252
100,1,White_vs_Dark Pink,3332.9226497987647,129,25.83660968836252
0,1.25,White_vs_Dark Pink,3332.9226497987647,129,25.83660968836252
50,1.25,White_vs_Dark Pink,3332.9226497987647,129,25.83660968836252
100,1.25,White_vs_Dark Pink,3332.9226497987647,129,25.83660968836252
0,1.5,White_vs_Dark Pink,3561.741532642341,137,25.998113376951395
50,1.5,White_vs_Dark Pink,3561.741532642341,137,25.998113376951395
100,1.5,White_vs_Dark Pink,3561.741532642341,137,25.998113376951395
0,1,White_vs_Orange,10035.327888629196,187,53.66485501940746
50,1,White_vs_Orange,10035.327888629196,187,53.66485501940746
100,1,White_vs_Orange,10035.327888629196,187,53.66485501940746
0,1.25,White_vs_Orange,9184.032888600563,165,55.660805385457955
50,1.25,White_vs_Orange,9184.032888600563,165,55.660805385457955
100,1.25,White_vs_Orange,9184.032888600563,165,55.660805385457955
0,1.5,White_vs_Orange,8205.78073478036,145,56.5915912743473
50,1.5,White_vs_Orange,8205.78073478036,145,56.5915912743473
100,1.5,White_vs_Orange,8205.78073478036,145,56.5915912743473
0,1,White_vs_Pale Green,4713.991749357364,93,50.68808332642327
50,1,White_vs_Pale Green,4713.991749357364,93,50.68808332642327
100,1,White_vs_Pale Green,4713.991749357364,93,50.68808332642327
0,1.25,White_vs_Pale Green,4845.297688344502,122,39.71555482249592
50,1.25,White_vs_Pale Green,4845.297688344502,122,39.71555482249592
100,1.25,White_vs_Pale Green,4845.297688344502,122,39.71555482249592
0,1.5,White_vs_Pale Green,4668.530987176716,100,46.68530987176716
50,1.5,White_vs_Pale Green,4668.530987176716,100,46.68530987176716
100,1.5,White_vs_Pale Green,4668.530987176716,100,46.68530987176716
0,1,Yellow_vs_Pale Blue,9377.18793998685,114,82.25603456128816
50,1,Yellow_vs_Pale Blue,9377.18793998685,114,82.25603456128816
100,1,Yellow_vs_Pale Blue,9377.18793998685,114,82.25603456128816
0,1.25,Yellow_vs_Pale Blue,9372.879914960742,115,81.50330360835427
50,1.25,Yellow_vs_Pale Blue,9372.879914960742,115,81.50330360835427
100,1.25,Yellow_vs_Pale Blue,9372.879914960742,115,81.50330360835427
0,1.5,Yellow_vs_Pale Blue,9293.637528774789,134,69.35550394608052
50,1.5,Yellow_vs_Pale Blue,9293.637528774789,134,69.35550394608052
100,1.5,Yellow_vs_Pale Blue,9293.637528774789,134,69.35550394608052
0,1,Yellow_vs_Green,11590.986303092695,135,85.85915780068663
50,1,Yellow_vs_Green,11590.986303092695,135,85.85915780068663
100,1,Yellow_vs_Green,11590.986303092695,135,85.85915780068663
0,1.25,Yellow_vs_Green,11388.202811374069,133,85.62558504792533
50,1.25,Yellow_vs_Green,11388.202811374069,133,85.62558504792533
100,1.25,Yellow_vs_Green,11388.202811374069,133,85.62558504792533
0,1.5,Yellow_vs_Green,12016.669687583373,155,77.52690121021531
50,1.5,Yellow_vs_Green,12016.669687583373,155,77.52690121021531
100,1.5,Yellow_vs_Green,12016.669687583373,155,77.52690121021531
0,1,Yellow_vs_Dark Pink,3783.0989270549117,147,25.735366850713685
50,1,Yellow_vs_Dark Pink,3783.0989270549117,147,25.735366850713685
100,1,Yellow_vs_Dark Pink,3783.0989270549117,147,25.735366850713685
0,1.25,Yellow_vs_Dark Pink,3783.0989270549117,147,25.735366850713685
50,1.25,Yellow_vs_Dark Pink,3783.0989270549117,147,25.735366850713685
100,1.25,Yellow_vs_Dark Pink,3783.0989270549117,147,25.735366850713685
0,1.5,Yellow_vs_Dark Pink,4264.149731173285,167,25.53383072558853
50,1.5,Yellow_vs_Dark Pink,4264.149731173285,167,25.53383072558853
100,1.5,Yellow_vs_Dark Pink,4264.149731173285,167,25.53383072558853
0,1,Yellow_vs_Orange,14864.030409605346,120,123.86692008004455
50,1,Yellow_vs_Orange,14864.030409605346,120,123.86692008004455
100,1,Yellow_vs_Orange,14864.030409605346,120,123.86692008004455
0,1.25,Yellow_vs_Orange,14864.030409605346,120,123.86692008004455
50,1.25,Yellow_vs_Orange,14864.030409605346,120,123.86692008004455
100,1.25,Yellow_vs_Orange,14864.030409605346,120,123.86692008004455
0,1.5,Yellow_vs_Orange,14649.703319388806,136,107.7184067602118
50,1.5,Yellow_vs_Orange,14649.703319388806,136,107.7184067602118
100,1.5,Yellow_vs_Orange,14649.703319388806,136,107.7184067602118
0,1,Yellow_vs_Pale Green,5584.145842125426,116,48.139188294184706
50,1,Yellow_vs_Pale Green,5584.145842125426,116,48.139188294184706
100,1,Yellow_vs_Pale Green,5584.145842125426,116,48.139188294184706
0,1.25,Yellow_vs_Pale Green,5359.3242391205395,104,51.531963837697496
50,1.25,Yellow_vs_Pale Green,5359.3242391205395,104,51.531963837697496
100,1.25,Yellow_vs_Pale Green,5359.3242391205395,104,51.531963837697496
0,1.5,Yellow_vs_Pale Green,5379.926141897098,106,50.7540202065764
50,1.5,Yellow_vs_Pale Green,5379.926141897098,106,50.7540202065764
100,1.5,Yellow_vs_Pale Green,5379.926141897098,106,50.7540202065764
0,1,Pale Blue_vs_Green,5021.079267885409,67,74.94148161022999
50,1,Pale Blue_vs_Green,5021.079267885409,67,74.94148161022999
100,1,Pale Blue_vs_Green,5021.079267885409,67,74.94148161022999
0,1.25,Pale Blue_vs_Green,5090.973749642878,70,72.72819642346968
50,1.25,Pale Blue_vs_Green,5090.973749642878,70,72.72819642346968
100,1.25,Pale Blue_vs_Green,5090.973749642878,70,72.72819642346968
0,1.5,Pale Blue_vs_Green,5583.131256007335,75,74.44175008009779
50,1.5,Pale Blue_vs_Green,5583.131256007335,75,74.44175008009779
100,1.5,Pale Blue_vs_Green,5583.131256007335,75,74.44175008009779
0,1,Pale Blue_vs_Dark Pink,1864.352697699497,88,21.185826110221555
50,1,Pale Blue_vs_Dark Pink,1864.352697699497,88,21.185826110221555
100,1,Pale Blue_vs_Dark Pink,1864.352697699497,88,21.185826110221555
0,1.25,Pale Blue_vs_Dark Pink,1894.1860857041897,91,20.815231711035054
50,1.25,Pale Blue_vs_Dark Pink,1894.1860857041897,91,20.815231711035054
100,1.25,Pale Blue_vs_Dark Pink,1894.1860857041897,91,20.815231711035054
0,1.5,Pale Blue_vs_Dark Pink,1894.1860857041897,91,20.815231711035054
50,1.5,Pale Blue_vs_Dark Pink,1894.1860857041897,91,20.815231711035054
100,1.5,Pale Blue_vs_Dark Pink,1894.1860857041897,91,20.815231711035054
0,1,Pale Blue_vs_Orange,7509.753920224867,97,77.42014350747286
50,1,Pale Blue_vs_Orange,7509.753920224867,97,77.42014350747286
100,1,Pale Blue_vs_Orange,7509.753920224867,97,77.42014350747286
0,1.25,Pale Blue_vs_Orange,7716.497209080903,109,70.79355237688902
50,1.25,Pale Blue_vs_Orange,7716.497209080903,109,70.79355237688902
100,1.25,Pale Blue_vs_Orange,7716.497209080903,109,70.79355237688902
0,1.5,Pale Blue_vs_Orange,7970.618278693694,109,73.1249383366394
50,1.5,Pale Blue_vs_Orange,7970.618278693694,109,73.1249383366394
100,1.5,Pale Blue_vs_Orange,7970.618278693694,109,73.1249383366394
0,1,Pale Blue_vs_Pale Green,2275.4858996802204,51,44.617370581965105
50,1,Pale Blue_vs_Pale Green,2275.4858996802204,51,44.617370581965105
100,1,Pale Blue_vs_Pale Green,2275.4858996802204,51,44.617370581965105
0,1.25,Pale Blue_vs_Pale Green,2228.3533940071984,50,44.567067880143966
50,1.25,Pale Blue_vs_Pale Green,2228.3533940071984,50,44.567067880143966
100,1.25,Pale Blue_vs_Pale Green,2228.3533940071984,50,44.567067880143966
