match,mismatch,gap,pair,score,length,norm_score
2,-2,-1,Yellow_vs_Dark Pink,3248.2322995537934,87,37.33600344314705
1,-1,-2,Yellow_vs_Dark Pink,3190.5810211744156,80,39.88226276468019
2,-1,-2,Yellow_vs_Dark Pink,3156.8401176698867,79,39.960001489492235
1,-2,-2,Yellow_vs_Dark Pink,3176.7324759410417,82,38.74063995050051
2,-2,-2,Yellow_vs_Dark Pink,3282.684678208818,85,38.61981974363315
1,-1,-1,Yellow_vs_Orange,15722.090622874599,145,108.4282111922386
2,-1,-1,Yellow_vs_Orange,15779.613433749664,154,102.46502229707575
1,-2,-1,Yellow_vs_Orange,16287.367063997328,178,91.50206215728836
2,-2,-1,Yellow_vs_Orange,16024.853372598489,175,91.57059070056279
1,-1,-2,Yellow_vs_Orange,14958.391494637019,96,155.8165780691356
2,-1,-2,Yellow_vs_Orange,15584.24519195355,107,145.6471513266687
1,-2,-2,Yellow_vs_Orange,15985.762693999135,151,105.86597810595454
2,-2,-2,Yellow_vs_Orange,15722.494384976619,150,104.81662923317745
1,-1,-1,Yellow_vs_Pale Green,5339.4577160052695,104,51.340939576973746
2,-1,-1,Yellow_vs_Pale Green,5280.4564488254055,106,49.815626875711374
1,-2,-1,Yellow_vs_Pale Green,5492.407298677415,113,48.6053743245789
2,-2,-1,Yellow_vs_Pale Green,5283.119345953109,115,45.94016822567921
1,-1,-2,Yellow_vs_Pale Green,4940.2577009639535,87,56.78457127544774
2,-1,-2,Yellow_vs_Pale Green,5055.823233926845,91,55.55849707611918
1,-2,-2,Yellow_vs_Pale Green,5394.883988851337,106,50.89513197029563
2,-2,-2,Yellow_vs_Pale Green,5412.387672975932,106,51.06026106581068
1,-1,-1,Pale Blue_vs_Green,4360.330470310755,68,64.12250691633463
2,-1,-1,Pale Blue_vs_Green,4352.435708056469,68,64.00640747141865
1,-2,-1,Pale Blue_vs_Green,4685.326935808201,76,61.64903862905527
2,-2,-1,Pale Blue_vs_Green,4686.658145752525,76,61.666554549375334
1,-1,-2,Pale Blue_vs_Green,4370.486658750242,62,70.49172030242326
2,-1,-2,Pale Blue_vs_Green,4383.890916935394,63,69.58557011008561
1,-2,-2,Pale Blue_vs_Green,4360.330470310755,68,64.12250691633463
2,-2,-2,Pale Blue_vs_Green,4360.330470310755,68,64.12250691633463
1,-1,-1,Pale Blue_vs_Dark Pink,1739.2656667858475,79,22.016021098555033
2,-1,-1,Pale Blue_vs_Dark Pink,1693.372601923398,79,21.435096226878454
1,-2,-1,Pale Blue_vs_Dark Pink,1747.1590424460096,83,21.050108945132646
2,-2,-1,Pale Blue_vs_Dark Pink,1742.8638973452407,79,22.06156832082583
1,-1,-2,Pale Blue_vs_Dark Pink,1758.1734536067502,76,23.133861231667765
2,-1,-2,Pale Blue_vs_Dark Pink,1711.463285379246,76,22.51925375499008
1,-2,-2,Pale Blue_vs_Dark Pink,1692.6828909035535,78,21.70106270389171
2,-2,-2,Pale Blue_vs_Dark Pink,1699.5070175285614,79,21.512747057323562
1,-1,-1,Pale Blue_vs_Orange,6620.837225591823,78,84.8825285332285
2,-1,-1,Pale Blue_vs_Orange,6763.111948786848,85,79.5660229269041
1,-2,-1,Pale Blue_vs_Orange,7266.007892101286,106,68.54724426510647
2,-2,-1,Pale Blue_vs_Orange,7410.96181860752,107,69.26132540754692
1,-1,-2,Pale Blue_vs_Orange,6562.712890154217,70,93.75304128791738
2,-1,-2,Pale Blue_vs_Orange,6628.80174092393,70,94.69716772748471
1,-2,-2,Pale Blue_vs_Orange,6793.339962419556,82,82.84560929779947
2,-2,-2,Pale Blue_vs_Orange,6697.599590896491,82,81.67804379142062
1,-1,-1,Pale Blue_vs_Pale Green,2306.8125691211735,48,48.05859519002445
2,-1,-1,Pale Blue_vs_Pale Green,2306.5963443244686,48,48.05409050675976
1,-2,-1,Pale Blue_vs_Pale Green,2255.2891286373856,48,46.98519017994553
2,-2,-1,Pale Blue_vs_Pale Green,2260.3336270814875,48,47.09028389753099
1,-1,-2,Pale Blue_vs_Pale Green,2219.139871223022,46,48.24217111354396
2,-1,-2,Pale Blue_vs_Pale Green,2223.115361051849,46,48.32859480547498
1,-2,-2,Pale Blue_vs_Pale Green,2216.959799101559,47,47.169357427692745
2,-2,-2,Pale Blue_vs_Pale Green,2216.959799101559,47,47.169357427692745
1,-1,-1,Green_vs_Dark Pink,1798.4197797906456,78,23.056663843469817
2,-1,-1,Green_vs_Dark Pink,1773.1607406460869,78,22.732830008283166
1,-2,-1,Green_vs_Dark Pink,1825.6721403584295,80,22.820901754480367
2,-2,-1,Green_vs_Dark Pink,1820.8774285067213,83,21.938282271165317
1,-1,-2,Green_vs_Dark Pink,1742.1828523831207,76,22.92345858398843
2,-1,-2,Green_vs_Dark Pink,1742.7245841817576,74,23.5503322186724
1,-2,-2,Green_vs_Dark Pink,1754.437797332678,79,22.20807338395795
2,-2,-2,Green_vs_Dark Pink,1787.2863359880441,79,22.623877670734736
1,-1,-1,Green_vs_Orange,8551.121719174607,88,97.17183771789327
2,-1,-1,Green_vs_Orange,8451.577397344336,93,90.87717631553049
1,-2,-1,Green_vs_Orange,9204.774701906623,120,76.70645584922185
2,-2,-1,Green_vs_Orange,9060.100851341065,112,80.89375760125951
1,-1,-2,Green_vs_Orange,8115.117705683258,71,114.29743247441208
2,-1,-2,Green_vs_Orange,8054.688610702884,71,113.446318460604
1,-2,-2,Green_vs_Orange,8422.869644567942,87,96.81459361572347
2,-2,-2,Green_vs_Orange,8157.827377853456,80,101.9728422231682
1,-1,-1,Green_vs_Pale Green,2241.395969963976,58,38.64475810282717
2,-1,-1,Green_vs_Pale Green,2417.286448452581,63,38.369626165913985
1,-2,-1,Green_vs_Pale Green,2394.936223983634,63,38.01486069815292
2,-2,-1,Green_vs_Pale Green,2416.012949952622,63,38.34941190400987
1,-1,-2,Green_vs_Pale Green,2228.59799083077,55,40.519963469650364
2,-1,-2,Green_vs_Pale Green,2228.59799083077,55,40.519963469650364
1,-2,-2,Green_vs_Pale Green,2270.510445054268,58,39.14673181128048
2,-2,-2,Green_vs_Pale Green,2238.4329101363865,58,38.59367086442045
1,-1,-1,Dark Pink_vs_Orange,2499.4810263277013,77,32.460792549710405
2,-1,-1,Dark Pink_vs_Orange,2536.762329328085,78,32.522593965744676
1,-2,-1,Dark Pink_vs_Orange,2690.526549813389,89,30.230635391161673
2,-2,-1,Dark Pink_vs_Orange,2547.8225278346454,79,32.25091807385627
1,-1,-2,Dark Pink_vs_Orange,2512.4995569280754,71,35.38731770321233
2,-1,-2,Dark Pink_vs_Orange,2486.5102401492227,76,32.717240001963454
1,-2,-2,Dark Pink_vs_Orange,2499.368728862139,79,31.637578846356192
2,-2,-2,Dark Pink_vs_Orange,2542.9222933177043,78,32.60156786304749
1,-1,-1,Dark Pink_vs_Pale Green,1799.717864359961,79,22.781238789366594
2,-1,-1,Dark Pink_vs_Pale Green,1761.2135596961075,78,22.57966102174497
1,-2,-1,Dark Pink_vs_Pale Green,1879.6484976610627,83,22.64636744169955
2,-2,-1,Dark Pink_vs_Pale Green,1821.157326336235,81,22.483423781928828
1,-1,-2,Dark Pink_vs_Pale Green,1759.14537325691,71,24.77669539798465
2,-1,-2,Dark Pink_vs_Pale Green,1749.547086795066,76,23.020356405198235
1,-2,-2,Dark Pink_vs_Pale Green,1756.557415909909,78,22.51996687063986
2,-2,-2,Dark Pink_vs_Pale Green,1806.199369952658,79,22.863283163957696
1,-1,-1,Orange_vs_Pale Green,3601.7205367519323,71,50.72845826411172
2,-1,-1,Orange_vs_Pale Green,3674.162872204632,75,48.988838296061765
1,-2,-1,Orange_vs_Pale Green,3817.077489919799,80,47.713468623997485
2,-2,-1,Orange_vs_Pale Green,3690.9798709672964,84,43.94023655913448
1,-1,-2,Orange_vs_Pale Green,3663.7499272722844,68,53.878675401063006
2,-1,-2,Orange_vs_Pale Green,3649.791236404171,68,53.673400535355455
1,-2,-2,Orange_vs_Pale Green,3696.6973285257,72,51.343018451745834
2,-2,-2,Orange_vs_Pale Green,3814.9375589947103,78,48.90945588454757
